DateTime,Calls
2003-07-14T17:15:00Z,190
2003-07-14T17:20:00Z,184
2003-07-14T17:25:00Z,183
2003-07-14T17:30:00Z,159
2003-07-14T17:35:00Z,163
2003-07-14T17:40:00Z,151
2003-07-14T17:45:00Z,178
2003-07-14T17:50:00Z,161
2003-07-14T17:55:00Z,164
2003-07-14T18:00:00Z,145
2003-07-14T18:05:00Z,143
2003-07-14T18:10:00Z,135
2003-07-14T18:15:00Z,126
2003-07-14T18:20:00Z,137
2003-07-14T18:25:00Z,158
2003-07-14T18:30:00Z,133
2003-07-14T18:35:00Z,143
2003-07-14T18:40:00Z,139
2003-07-14T18:45:00Z,134
2003-07-14T18:50:00Z,124
2003-07-14T18:55:00Z,126
2003-07-14T19:00:00Z,111
2003-07-14T19:05:00Z,108
2003-07-14T19:10:00Z,124
2003-07-14T19:15:00Z,112
2003-07-14T19:20:00Z,111
2003-07-14T19:25:00Z,99
2003-07-14T19:30:00Z,119
2003-07-14T19:35:00Z,93
2003-07-14T19:40:00Z,112
2003-07-14T19:45:00Z,86
2003-07-14T19:50:00Z,99
2003-07-14T19:55:00Z,111
2003-07-14T20:00:00Z,98
2003-07-14T20:05:00Z,93
2003-07-14T20:10:00Z,94
2003-07-14T20:15:00Z,93
2003-07-14T20:20:00Z,92
2003-07-14T20:25:00Z,91
2003-07-14T20:30:00Z,85
2003-07-14T20:35:00Z,116
2003-07-14T20:40:00Z,88
2003-07-14T20:45:00Z,88
2003-07-14T20:50:00Z,75
2003-07-14T20:55:00Z,89
2003-07-14T21:00:00Z,86
2003-07-15T07:00:00Z,93
2003-07-15T07:05:00Z,92
2003-07-15T07:10:00Z,77
2003-07-15T07:15:00Z,74
2003-07-15T07:20:00Z,83
2003-07-15T07:25:00Z,85
2003-07-15T07:30:00Z,69
2003-07-15T07:35:00Z,114
2003-07-15T07:40:00Z,84
2003-07-15T07:45:00Z,93
2003-07-15T07:50:00Z,103
2003-07-15T07:55:00Z,99
2003-07-15T08:00:00Z,129
2003-07-15T08:05:00Z,141
2003-07-15T08:10:00Z,151
2003-07-15T08:15:00Z,156
2003-07-15T08:20:00Z,161
2003-07-15T08:25:00Z,152
2003-07-15T08:30:00Z,153
2003-07-15T08:35:00Z,185
2003-07-15T08:40:00Z,200
2003-07-15T08:45:00Z,180
2003-07-15T08:50:00Z,212
2003-07-15T08:55:00Z,219
2003-07-15T09:00:00Z,236
2003-07-15T09:05:00Z,254
2003-07-15T09:10:00Z,282
2003-07-15T09:15:00Z,253
2003-07-15T09:20:00Z,294
2003-07-15T09:25:00Z,262
2003-07-15T09:30:00Z,309
2003-07-15T09:35:00Z,285
2003-07-15T09:40:00Z,287
2003-07-15T09:45:00Z,298
2003-07-15T09:50:00Z,270
2003-07-15T09:55:00Z,252
2003-07-15T10:00:00Z,310
2003-07-15T10:05:00Z,274
2003-07-15T10:10:00Z,288
2003-07-15T10:15:00Z,272
2003-07-15T10:20:00Z,303
2003-07-15T10:25:00Z,307
2003-07-15T10:30:00Z,320
2003-07-15T10:35:00Z,274
2003-07-15T10:40:00Z,301
2003-07-15T10:45:00Z,281
2003-07-15T10:50:00Z,285
2003-07-15T10:55:00Z,273
2003-07-15T11:00:00Z,262
2003-07-15T11:05:00Z,279
2003-07-15T11:10:00Z,268
2003-07-15T11:15:00Z,268
2003-07-15T11:20:00Z,292
2003-07-15T11:25:00Z,286
2003-07-15T11:30:00Z,252
2003-07-15T11:35:00Z,277
2003-07-15T11:40:00Z,263
2003-07-15T11:45:00Z,274
2003-07-15T11:50:00Z,268
2003-07-15T11:55:00Z,265
2003-07-15T12:00:00Z,260
2003-07-15T12:05:00Z,251
2003-07-15T12:10:00Z,271
2003-07-15T12:15:00Z,273
2003-07-15T12:20:00Z,300
2003-07-15T12:25:00Z,246
2003-07-15T12:30:00Z,261
2003-07-15T12:35:00Z,270
2003-07-15T12:40:00Z,259
2003-07-15T12:45:00Z,241
2003-07-15T12:50:00Z,242
2003-07-15T12:55:00Z,269
2003-07-15T13:00:00Z,259
2003-07-15T13:05:00Z,234
2003-07-15T13:10:00Z,233
2003-07-15T13:15:00Z,232
2003-07-15T13:20:00Z,202
2003-07-15T13:25:00Z,225
2003-07-15T13:30:00Z,245
2003-07-15T13:35:00Z,258
2003-07-15T13:40:00Z,295
2003-07-15T13:45:00Z,225
2003-07-15T13:50:00Z,285
2003-07-15T13:55:00Z,259
2003-07-15T14:00:00Z,227
2003-07-15T14:05:00Z,253
2003-07-15T14:10:00Z,241
2003-07-15T14:15:00Z,254
2003-07-15T14:20:00Z,251
2003-07-15T14:25:00Z,241
2003-07-15T14:30:00Z,248
2003-07-15T14:35:00Z,251
2003-07-15T14:40:00Z,231
2003-07-15T14:45:00Z,231
2003-07-15T14:50:00Z,254
2003-07-15T14:55:00Z,227
2003-07-15T15:00:00Z,235
2003-07-15T15:05:00Z,210
2003-07-15T15:10:00Z,241
2003-07-15T15:15:00Z,222
2003-07-15T15:20:00Z,229
2003-07-15T15:25:00Z,215
2003-07-15T15:30:00Z,244
2003-07-15T15:35:00Z,246
2003-07-15T15:40:00Z,198
2003-07-15T15:45:00Z,217
2003-07-15T15:50:00Z,225
2003-07-15T15:55:00Z,231
2003-07-15T16:00:00Z,191
2003-07-15T16:05:00Z,207
2003-07-15T16:10:00Z,201
2003-07-15T16:15:00Z,208
2003-07-15T16:20:00Z,208
2003-07-15T16:25:00Z,215
2003-07-15T16:30:00Z,209
2003-07-15T16:35:00Z,187
2003-07-15T16:40:00Z,196
2003-07-15T16:45:00Z,179
2003-07-15T16:50:00Z,203
2003-07-15T16:55:00Z,180
2003-07-15T17:00:00Z,161
2003-07-15T17:05:00Z,151
2003-07-15T17:10:00Z,158
2003-07-15T17:15:00Z,162
2003-07-15T17:20:00Z,133
2003-07-15T17:25:00Z,150
2003-07-15T17:30:00Z,128
2003-07-15T17:35:00Z,152
2003-07-15T17:40:00Z,131
2003-07-15T17:45:00Z,138
2003-07-15T17:50:00Z,130
2003-07-15T17:55:00Z,119
2003-07-15T18:00:00Z,126
2003-07-15T18:05:00Z,118
2003-07-15T18:10:00Z,124
2003-07-15T18:15:00Z,116
2003-07-15T18:20:00Z,119
2003-07-15T18:25:00Z,105
2003-07-15T18:30:00Z,114
2003-07-15T18:35:00Z,109
2003-07-15T18:40:00Z,112
2003-07-15T18:45:00Z,122
2003-07-15T18:50:00Z,102
2003-07-15T18:55:00Z,100
2003-07-15T19:00:00Z,97
2003-07-15T19:05:00Z,86
2003-07-15T19:10:00Z,82
2003-07-15T19:15:00Z,113
2003-07-15T19:20:00Z,90
2003-07-15T19:25:00Z,92
2003-07-15T19:30:00Z,82
2003-07-15T19:35:00Z,85
2003-07-15T19:40:00Z,86
2003-07-15T19:45:00Z,81
2003-07-15T19:50:00Z,66
2003-07-15T19:55:00Z,76
2003-07-15T20:00:00Z,84
2003-07-15T20:05:00Z,79
2003-07-15T20:10:00Z,80
2003-07-15T20:15:00Z,80
2003-07-15T20:20:00Z,76
2003-07-15T20:25:00Z,87
2003-07-15T20:30:00Z,81
2003-07-15T20:35:00Z,75
2003-07-15T20:40:00Z,77
2003-07-15T20:45:00Z,72
2003-07-15T20:50:00Z,84
2003-07-15T20:55:00Z,81
2003-07-15T21:00:00Z,52
2003-07-16T07:00:00Z,84
2003-07-16T07:05:00Z,76
2003-07-16T07:10:00Z,57
2003-07-16T07:15:00Z,65
2003-07-16T07:20:00Z,67
2003-07-16T07:25:00Z,56
2003-07-16T07:30:00Z,67
2003-07-16T07:35:00Z,54
2003-07-16T07:40:00Z,84
2003-07-16T07:45:00Z,88
2003-07-16T07:50:00Z,99
2003-07-16T07:55:00Z,97
2003-07-16T08:00:00Z,110
2003-07-16T08:05:00Z,129
2003-07-16T08:10:00Z,135
2003-07-16T08:15:00Z,121
2003-07-16T08:20:00Z,157
2003-07-16T08:25:00Z,133
2003-07-16T08:30:00Z,144
2003-07-16T08:35:00Z,161
2003-07-16T08:40:00Z,172
2003-07-16T08:45:00Z,203
2003-07-16T08:50:00Z,163
2003-07-16T08:55:00Z,196
2003-07-16T09:00:00Z,230
2003-07-16T09:05:00Z,231
2003-07-16T09:10:00Z,234
2003-07-16T09:15:00Z,228
2003-07-16T09:20:00Z,249
2003-07-16T09:25:00Z,277
2003-07-16T09:30:00Z,270
2003-07-16T09:35:00Z,256
2003-07-16T09:40:00Z,247
2003-07-16T09:45:00Z,255
2003-07-16T09:50:00Z,254
2003-07-16T09:55:00Z,269
2003-07-16T10:00:00Z,285
2003-07-16T10:05:00Z,238
2003-07-16T10:10:00Z,233
2003-07-16T10:15:00Z,292
2003-07-16T10:20:00Z,242
2003-07-16T10:25:00Z,257
2003-07-16T10:30:00Z,281
2003-07-16T10:35:00Z,251
2003-07-16T10:40:00Z,274
2003-07-16T10:45:00Z,292
2003-07-16T10:50:00Z,261
2003-07-16T10:55:00Z,284
2003-07-16T11:00:00Z,266
2003-07-16T11:05:00Z,262
2003-07-16T11:10:00Z,268
2003-07-16T11:15:00Z,261
2003-07-16T11:20:00Z,256
2003-07-16T11:25:00Z,266
2003-07-16T11:30:00Z,276
2003-07-16T11:35:00Z,242
2003-07-16T11:40:00Z,244
2003-07-16T11:45:00Z,245
2003-07-16T11:50:00Z,248
2003-07-16T11:55:00Z,238
2003-07-16T12:00:00Z,261
2003-07-16T12:05:00Z,253
2003-07-16T12:10:00Z,235
2003-07-16T12:15:00Z,239
2003-07-16T12:20:00Z,262
2003-07-16T12:25:00Z,240
2003-07-16T12:30:00Z,267
2003-07-16T12:35:00Z,236
2003-07-16T12:40:00Z,248
2003-07-16T12:45:00Z,237
2003-07-16T12:50:00Z,231
2003-07-16T12:55:00Z,219
2003-07-16T13:00:00Z,228
2003-07-16T13:05:00Z,237
2003-07-16T13:10:00Z,245
2003-07-16T13:15:00Z,254
2003-07-16T13:20:00Z,222
2003-07-16T13:25:00Z,238
2003-07-16T13:30:00Z,251
2003-07-16T13:35:00Z,234
2003-07-16T13:40:00Z,260
2003-07-16T13:45:00Z,235
2003-07-16T13:50:00Z,231
2003-07-16T13:55:00Z,216
2003-07-16T14:00:00Z,218
2003-07-16T14:05:00Z,209
2003-07-16T14:10:00Z,222
2003-07-16T14:15:00Z,232
2003-07-16T14:20:00Z,245
2003-07-16T14:25:00Z,261
2003-07-16T14:30:00Z,235
2003-07-16T14:35:00Z,215
2003-07-16T14:40:00Z,250
2003-07-16T14:45:00Z,252
2003-07-16T14:50:00Z,234
2003-07-16T14:55:00Z,241
2003-07-16T15:00:00Z,241
2003-07-16T15:05:00Z,232
2003-07-16T15:10:00Z,249
2003-07-16T15:15:00Z,239
2003-07-16T15:20:00Z,241
2003-07-16T15:25:00Z,230
2003-07-16T15:30:00Z,241
2003-07-16T15:35:00Z,240
2003-07-16T15:40:00Z,204
2003-07-16T15:45:00Z,215
2003-07-16T15:50:00Z,206
2003-07-16T15:55:00Z,240
2003-07-16T16:00:00Z,214
2003-07-16T16:05:00Z,223
2003-07-16T16:10:00Z,200
2003-07-16T16:15:00Z,213
2003-07-16T16:20:00Z,234
2003-07-16T16:25:00Z,213
2003-07-16T16:30:00Z,223
2003-07-16T16:35:00Z,189
2003-07-16T16:40:00Z,189
2003-07-16T16:45:00Z,205
2003-07-16T16:50:00Z,188
2003-07-16T16:55:00Z,186
2003-07-16T17:00:00Z,174
2003-07-16T17:05:00Z,172
2003-07-16T17:10:00Z,158
2003-07-16T17:15:00Z,161
2003-07-16T17:20:00Z,148
2003-07-16T17:25:00Z,131
2003-07-16T17:30:00Z,149
2003-07-16T17:35:00Z,152
2003-07-16T17:40:00Z,144
2003-07-16T17:45:00Z,164
2003-07-16T17:50:00Z,134
2003-07-16T17:55:00Z,138
2003-07-16T18:00:00Z,129
2003-07-16T18:05:00Z,127
2003-07-16T18:10:00Z,113
2003-07-16T18:15:00Z,122
2003-07-16T18:20:00Z,101
2003-07-16T18:25:00Z,125
2003-07-16T18:30:00Z,112
2003-07-16T18:35:00Z,123
2003-07-16T18:40:00Z,111
2003-07-16T18:45:00Z,110
2003-07-16T18:50:00Z,120
2003-07-16T18:55:00Z,100
2003-07-16T19:00:00Z,111
2003-07-16T19:05:00Z,96
2003-07-16T19:10:00Z,96
2003-07-16T19:15:00Z,97
2003-07-16T19:20:00Z,102
2003-07-16T19:25:00Z,104
2003-07-16T19:30:00Z,100
2003-07-16T19:35:00Z,113
2003-07-16T19:40:00Z,81
2003-07-16T19:45:00Z,103
2003-07-16T19:50:00Z,90
2003-07-16T19:55:00Z,96
2003-07-16T20:00:00Z,93
2003-07-16T20:05:00Z,93
2003-07-16T20:10:00Z,86
2003-07-16T20:15:00Z,104
2003-07-16T20:20:00Z,82
2003-07-16T20:25:00Z,84
2003-07-16T20:30:00Z,96
2003-07-16T20:35:00Z,84
2003-07-16T20:40:00Z,95
2003-07-16T20:45:00Z,65
2003-07-16T20:50:00Z,66
2003-07-16T20:55:00Z,64
2003-07-16T21:00:00Z,77
2003-07-17T07:00:00Z,89
2003-07-17T07:05:00Z,91
2003-07-17T07:10:00Z,76
2003-07-17T07:15:00Z,67
2003-07-17T07:20:00Z,80
2003-07-17T07:25:00Z,77
2003-07-17T07:30:00Z,98
2003-07-17T07:35:00Z,88
2003-07-17T07:40:00Z,83
2003-07-17T07:45:00Z,92
2003-07-17T07:50:00Z,88
2003-07-17T07:55:00Z,103
2003-07-17T08:00:00Z,141
2003-07-17T08:05:00Z,139
2003-07-17T08:10:00Z,130
2003-07-17T08:15:00Z,131
2003-07-17T08:20:00Z,149
2003-07-17T08:25:00Z,170
2003-07-17T08:30:00Z,162
2003-07-17T08:35:00Z,160
2003-07-17T08:40:00Z,171
2003-07-17T08:45:00Z,169
2003-07-17T08:50:00Z,184
2003-07-17T08:55:00Z,199
2003-07-17T09:00:00Z,222
2003-07-17T09:05:00Z,232
2003-07-17T09:10:00Z,258
2003-07-17T09:15:00Z,237
2003-07-17T09:20:00Z,275
2003-07-17T09:25:00Z,274
2003-07-17T09:30:00Z,267
2003-07-17T09:35:00Z,269
2003-07-17T09:40:00Z,256
2003-07-17T09:45:00Z,301
2003-07-17T09:50:00Z,282
2003-07-17T09:55:00Z,268
2003-07-17T10:00:00Z,263
2003-07-17T10:05:00Z,239
2003-07-17T10:10:00Z,251
2003-07-17T10:15:00Z,277
2003-07-17T10:20:00Z,243
2003-07-17T10:25:00Z,298
2003-07-17T10:30:00Z,287
2003-07-17T10:35:00Z,301
2003-07-17T10:40:00Z,276
2003-07-17T10:45:00Z,262
2003-07-17T10:50:00Z,254
2003-07-17T10:55:00Z,270
2003-07-17T11:00:00Z,272
2003-07-17T11:05:00Z,258
2003-07-17T11:10:00Z,286
2003-07-17T11:15:00Z,243
2003-07-17T11:20:00Z,292
2003-07-17T11:25:00Z,279
2003-07-17T11:30:00Z,265
2003-07-17T11:35:00Z,266
2003-07-17T11:40:00Z,237
2003-07-17T11:45:00Z,264
2003-07-17T11:50:00Z,255
2003-07-17T11:55:00Z,255
2003-07-17T12:00:00Z,251
2003-07-17T12:05:00Z,220
2003-07-17T12:10:00Z,267
2003-07-17T12:15:00Z,252
2003-07-17T12:20:00Z,255
2003-07-17T12:25:00Z,230
2003-07-17T12:30:00Z,263
2003-07-17T12:35:00Z,241
2003-07-17T12:40:00Z,252
2003-07-17T12:45:00Z,248
2003-07-17T12:50:00Z,254
2003-07-17T12:55:00Z,249
2003-07-17T13:00:00Z,228
2003-07-17T13:05:00Z,242
2003-07-17T13:10:00Z,255
2003-07-17T13:15:00Z,203
2003-07-17T13:20:00Z,229
2003-07-17T13:25:00Z,218
2003-07-17T13:30:00Z,218
2003-07-17T13:35:00Z,233
2003-07-17T13:40:00Z,244
2003-07-17T13:45:00Z,252
2003-07-17T13:50:00Z,211
2003-07-17T13:55:00Z,246
2003-07-17T14:00:00Z,235
2003-07-17T14:05:00Z,238
2003-07-17T14:10:00Z,229
2003-07-17T14:15:00Z,227
2003-07-17T14:20:00Z,245
2003-07-17T14:25:00Z,250
2003-07-17T14:30:00Z,242
2003-07-17T14:35:00Z,289
2003-07-17T14:40:00Z,242
2003-07-17T14:45:00Z,234
2003-07-17T14:50:00Z,249
2003-07-17T14:55:00Z,242
2003-07-17T15:00:00Z,231
2003-07-17T15:05:00Z,211
2003-07-17T15:10:00Z,267
2003-07-17T15:15:00Z,230
2003-07-17T15:20:00Z,209
2003-07-17T15:25:00Z,232
2003-07-17T15:30:00Z,223
2003-07-17T15:35:00Z,227
2003-07-17T15:40:00Z,217
2003-07-17T15:45:00Z,211
2003-07-17T15:50:00Z,213
2003-07-17T15:55:00Z,189
2003-07-17T16:00:00Z,219
2003-07-17T16:05:00Z,218
2003-07-17T16:10:00Z,215
2003-07-17T16:15:00Z,210
2003-07-17T16:20:00Z,242
2003-07-17T16:25:00Z,199
2003-07-17T16:30:00Z,189
2003-07-17T16:35:00Z,187
2003-07-17T16:40:00Z,217
2003-07-17T16:45:00Z,197
2003-07-17T16:50:00Z,179
2003-07-17T16:55:00Z,179
2003-07-17T17:00:00Z,170
2003-07-17T17:05:00Z,152
2003-07-17T17:10:00Z,149
2003-07-17T17:15:00Z,172
2003-07-17T17:20:00Z,161
2003-07-17T17:25:00Z,172
2003-07-17T17:30:00Z,146
2003-07-17T17:35:00Z,153
2003-07-17T17:40:00Z,136
2003-07-17T17:45:00Z,136
2003-07-17T17:50:00Z,134
2003-07-17T17:55:00Z,124
2003-07-17T18:00:00Z,134
2003-07-17T18:05:00Z,116
2003-07-17T18:10:00Z,112
2003-07-17T18:15:00Z,123
2003-07-17T18:20:00Z,139
2003-07-17T18:25:00Z,107
2003-07-17T18:30:00Z,126
2003-07-17T18:35:00Z,98
2003-07-17T18:40:00Z,112
2003-07-17T18:45:00Z,107
2003-07-17T18:50:00Z,106
2003-07-17T18:55:00Z,113
2003-07-17T19:00:00Z,112
2003-07-17T19:05:00Z,95
2003-07-17T19:10:00Z,101
2003-07-17T19:15:00Z,91
2003-07-17T19:20:00Z,113
2003-07-17T19:25:00Z,83
2003-07-17T19:30:00Z,94
2003-07-17T19:35:00Z,87
2003-07-17T19:40:00Z,103
2003-07-17T19:45:00Z,89
2003-07-17T19:50:00Z,93
2003-07-17T19:55:00Z,97
2003-07-17T20:00:00Z,91
2003-07-17T20:05:00Z,94
2003-07-17T20:10:00Z,77
2003-07-17T20:15:00Z,83
2003-07-17T20:20:00Z,82
2003-07-17T20:25:00Z,96
2003-07-17T20:30:00Z,68
2003-07-17T20:35:00Z,74
2003-07-17T20:40:00Z,77
2003-07-17T20:45:00Z,60
2003-07-17T20:50:00Z,78
2003-07-17T20:55:00Z,75
2003-07-17T21:00:00Z,73
2003-07-18T07:00:00Z,100
2003-07-18T07:05:00Z,91
2003-07-18T07:10:00Z,81
2003-07-18T07:15:00Z,87
2003-07-18T07:20:00Z,107
2003-07-18T07:25:00Z,84
2003-07-18T07:30:00Z,98
2003-07-18T07:35:00Z,100
2003-07-18T07:40:00Z,82
2003-07-18T07:45:00Z,111
2003-07-18T07:50:00Z,101
2003-07-18T07:55:00Z,101
2003-07-18T08:00:00Z,135
2003-07-18T08:05:00Z,139
2003-07-18T08:10:00Z,162
2003-07-18T08:15:00Z,152
2003-07-18T08:20:00Z,177
2003-07-18T08:25:00Z,159
2003-07-18T08:30:00Z,163
2003-07-18T08:35:00Z,206
2003-07-18T08:40:00Z,172
2003-07-18T08:45:00Z,189
2003-07-18T08:50:00Z,218
2003-07-18T08:55:00Z,207
2003-07-18T09:00:00Z,219
2003-07-18T09:05:00Z,259
2003-07-18T09:10:00Z,296
2003-07-18T09:15:00Z,254
2003-07-18T09:20:00Z,276
2003-07-18T09:25:00Z,251
2003-07-18T09:30:00Z,278
2003-07-18T09:35:00Z,302
2003-07-18T09:40:00Z,303
2003-07-18T09:45:00Z,289
2003-07-18T09:50:00Z,291
2003-07-18T09:55:00Z,306
2003-07-18T10:00:00Z,303
2003-07-18T10:05:00Z,271
2003-07-18T10:10:00Z,296
2003-07-18T10:15:00Z,269
2003-07-18T10:20:00Z,272
2003-07-18T10:25:00Z,275
2003-07-18T10:30:00Z,258
2003-07-18T10:35:00Z,280
2003-07-18T10:40:00Z,273
2003-07-18T10:45:00Z,281
2003-07-18T10:50:00Z,287
2003-07-18T10:55:00Z,288
2003-07-18T11:00:00Z,309
2003-07-18T11:05:00Z,270
2003-07-18T11:10:00Z,260
2003-07-18T11:15:00Z,272
2003-07-18T11:20:00Z,294
2003-07-18T11:25:00Z,273
2003-07-18T11:30:00Z,269
2003-07-18T11:35:00Z,251
2003-07-18T11:40:00Z,259
2003-07-18T11:45:00Z,253
2003-07-18T11:50:00Z,286
2003-07-18T11:55:00Z,289
2003-07-18T12:00:00Z,244
2003-07-18T12:05:00Z,269
2003-07-18T12:10:00Z,274
2003-07-18T12:15:00Z,257
2003-07-18T12:20:00Z,261
2003-07-18T12:25:00Z,250
2003-07-18T12:30:00Z,271
2003-07-18T12:35:00Z,265
2003-07-18T12:40:00Z,241
2003-07-18T12:45:00Z,250
2003-07-18T12:50:00Z,247
2003-07-18T12:55:00Z,250
2003-07-18T13:00:00Z,257
2003-07-18T13:05:00Z,257
2003-07-18T13:10:00Z,245
2003-07-18T13:15:00Z,260
2003-07-18T13:20:00Z,242
2003-07-18T13:25:00Z,262
2003-07-18T13:30:00Z,255
2003-07-18T13:35:00Z,250
2003-07-18T13:40:00Z,247
2003-07-18T13:45:00Z,228
2003-07-18T13:50:00Z,267
2003-07-18T13:55:00Z,215
2003-07-18T14:00:00Z,249
2003-07-18T14:05:00Z,253
2003-07-18T14:10:00Z,229
2003-07-18T14:15:00Z,253
2003-07-18T14:20:00Z,271
2003-07-18T14:25:00Z,247
2003-07-18T14:30:00Z,257
2003-07-18T14:35:00Z,254
2003-07-18T14:40:00Z,253
2003-07-18T14:45:00Z,267
2003-07-18T14:50:00Z,243
2003-07-18T14:55:00Z,241
2003-07-18T15:00:00Z,249
2003-07-18T15:05:00Z,247
2003-07-18T15:10:00Z,236
2003-07-18T15:15:00Z,251
2003-07-18T15:20:00Z,266
2003-07-18T15:25:00Z,209
2003-07-18T15:30:00Z,228
2003-07-18T15:35:00Z,225
2003-07-18T15:40:00Z,213
2003-07-18T15:45:00Z,225
2003-07-18T15:50:00Z,241
2003-07-18T15:55:00Z,207
2003-07-18T16:00:00Z,223
2003-07-18T16:05:00Z,234
2003-07-18T16:10:00Z,225
2003-07-18T16:15:00Z,219
2003-07-18T16:20:00Z,233
2003-07-18T16:25:00Z,223
2003-07-18T16:30:00Z,221
2003-07-18T16:35:00Z,182
2003-07-18T16:40:00Z,202
2003-07-18T16:45:00Z,179
2003-07-18T16:50:00Z,159
2003-07-18T16:55:00Z,172
2003-07-18T17:00:00Z,178
2003-07-18T17:05:00Z,181
2003-07-18T17:10:00Z,159
2003-07-18T17:15:00Z,143
2003-07-18T17:20:00Z,161
2003-07-18T17:25:00Z,157
2003-07-18T17:30:00Z,144
2003-07-18T17:35:00Z,129
2003-07-18T17:40:00Z,129
2003-07-18T17:45:00Z,125
2003-07-18T17:50:00Z,138
2003-07-18T17:55:00Z,129
2003-07-18T18:00:00Z,120
2003-07-18T18:05:00Z,118
2003-07-18T18:10:00Z,96
2003-07-18T18:15:00Z,105
2003-07-18T18:20:00Z,110
2003-07-18T18:25:00Z,97
2003-07-18T18:30:00Z,116
2003-07-18T18:35:00Z,99
2003-07-18T18:40:00Z,115
2003-07-18T18:45:00Z,93
2003-07-18T18:50:00Z,108
2003-07-18T18:55:00Z,84
2003-07-18T19:00:00Z,88
2003-07-18T19:05:00Z,80
2003-07-18T19:10:00Z,77
2003-07-18T19:15:00Z,85
2003-07-18T19:20:00Z,95
2003-07-18T19:25:00Z,99
2003-07-18T19:30:00Z,80
2003-07-18T19:35:00Z,83
2003-07-18T19:40:00Z,63
2003-07-18T19:45:00Z,56
2003-07-18T19:50:00Z,72
2003-07-18T19:55:00Z,72
2003-07-18T20:00:00Z,63
2003-07-18T20:05:00Z,82
2003-07-18T20:10:00Z,76
2003-07-18T20:15:00Z,47
2003-07-18T20:20:00Z,67
2003-07-18T20:25:00Z,63
2003-07-18T20:30:00Z,59
2003-07-18T20:35:00Z,60
2003-07-18T20:40:00Z,52
2003-07-18T20:45:00Z,69
2003-07-18T20:50:00Z,67
2003-07-18T20:55:00Z,45
2003-07-18T21:00:00Z,52
2003-07-21T07:00:00Z,62
2003-07-21T07:05:00Z,61
2003-07-21T07:10:00Z,52
2003-07-21T07:15:00Z,60
2003-07-21T07:20:00Z,58
2003-07-21T07:25:00Z,55
2003-07-21T07:30:00Z,59
2003-07-21T07:35:00Z,66
2003-07-21T07:40:00Z,73
2003-07-21T07:45:00Z,60
2003-07-21T07:50:00Z,73
2003-07-21T07:55:00Z,93
2003-07-21T08:00:00Z,100
2003-07-21T08:05:00Z,120
2003-07-21T08:10:00Z,120
2003-07-21T08:15:00Z,145
2003-07-21T08:20:00Z,138
2003-07-21T08:25:00Z,153
2003-07-21T08:30:00Z,160
2003-07-21T08:35:00Z,163
2003-07-21T08:40:00Z,174
2003-07-21T08:45:00Z,176
2003-07-21T08:50:00Z,201
2003-07-21T08:55:00Z,198
2003-07-21T09:00:00Z,235
2003-07-21T09:05:00Z,263
2003-07-21T09:10:00Z,293
2003-07-21T09:15:00Z,302
2003-07-21T09:20:00Z,263
2003-07-21T09:25:00Z,288
2003-07-21T09:30:00Z,347
2003-07-21T09:35:00Z,290
2003-07-21T09:40:00Z,319
2003-07-21T09:45:00Z,332
2003-07-21T09:50:00Z,310
2003-07-21T09:55:00Z,326
2003-07-21T10:00:00Z,290
2003-07-21T10:05:00Z,341
2003-07-21T10:10:00Z,331
2003-07-21T10:15:00Z,322
2003-07-21T10:20:00Z,351
2003-07-21T10:25:00Z,329
2003-07-21T10:30:00Z,317
2003-07-21T10:35:00Z,322
2003-07-21T10:40:00Z,324
2003-07-21T10:45:00Z,323
2003-07-21T10:50:00Z,352
2003-07-21T10:55:00Z,296
2003-07-21T11:00:00Z,307
2003-07-21T11:05:00Z,337
2003-07-21T11:10:00Z,329
2003-07-21T11:15:00Z,316
2003-07-21T11:20:00Z,334
2003-07-21T11:25:00Z,347
2003-07-21T11:30:00Z,334
2003-07-21T11:35:00Z,302
2003-07-21T11:40:00Z,303
2003-07-21T11:45:00Z,326
2003-07-21T11:50:00Z,310
2003-07-21T11:55:00Z,293
2003-07-21T12:00:00Z,315
2003-07-21T12:05:00Z,316
2003-07-21T12:10:00Z,296
2003-07-21T12:15:00Z,278
2003-07-21T12:20:00Z,328
2003-07-21T12:25:00Z,317
2003-07-21T12:30:00Z,309
2003-07-21T12:35:00Z,299
2003-07-21T12:40:00Z,310
2003-07-21T12:45:00Z,299
2003-07-21T12:50:00Z,328
2003-07-21T12:55:00Z,285
2003-07-21T13:00:00Z,283
2003-07-21T13:05:00Z,316
2003-07-21T13:10:00Z,275
2003-07-21T13:15:00Z,300
2003-07-21T13:20:00Z,281
2003-07-21T13:25:00Z,296
2003-07-21T13:30:00Z,263
2003-07-21T13:35:00Z,262
2003-07-21T13:40:00Z,313
2003-07-21T13:45:00Z,284
2003-07-21T13:50:00Z,297
2003-07-21T13:55:00Z,269
2003-07-21T14:00:00Z,274
2003-07-21T14:05:00Z,251
2003-07-21T14:10:00Z,268
2003-07-21T14:15:00Z,302
2003-07-21T14:20:00Z,265
2003-07-21T14:25:00Z,272
2003-07-21T14:30:00Z,247
2003-07-21T14:35:00Z,265
2003-07-21T14:40:00Z,283
2003-07-21T14:45:00Z,265
2003-07-21T14:50:00Z,262
2003-07-21T14:55:00Z,272
2003-07-21T15:00:00Z,277
2003-07-21T15:05:00Z,282
2003-07-21T15:10:00Z,265
2003-07-21T15:15:00Z,267
2003-07-21T15:20:00Z,263
