@relation Gun_Point

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute target {1,2}

@data
-1.6234,-1.6237,-1.6222,-1.6229,-1.6217,-1.6219,-1.6229,-1.6213,-1.6226,-1.622,-1.6216,-1.6209,-1.6202,-1.62,-1.6195,-1.6194,-1.618,-1.6189,-1.6187,-1.6187,-1.6172,-1.614,-1.5998,-1.5677,-1.4959,-1.3847,-1.2157,-0.99512,-0.7459,-0.48103,-0.21489,0.040983,0.24352,0.40296,0.51753,0.5762,0.62335,0.65057,0.66513,0.67901,0.66769,0.67806,0.6694,0.66904,0.68218,0.68464,0.69384,0.6926,0.69681,0.69675,0.69376,0.69321,0.69486,0.69282,0.69626,0.6921,0.69144,0.68565,0.69261,0.68792,0.69443,0.69559,0.6948,0.69352,0.69837,0.68877,0.69731,0.69725,0.69809,0.70233,0.70012,0.70331,0.69478,0.69456,0.69703,0.69456,0.69456,0.69727,0.69797,0.69665,0.69932,0.70227,0.69861,0.69666,0.70129,0.70146,0.70302,0.70199,0.70542,0.70623,0.70129,0.7035,0.70251,0.70519,0.69965,0.69937,0.69775,0.69762,0.69705,0.69633,0.69516,0.69695,0.70238,0.70075,0.70376,0.69865,0.69618,0.70158,0.69784,0.69977,0.70308,0.70297,0.70375,0.70569,0.70903,0.69659,0.69877,0.70328,0.6926,0.69997,0.69547,0.68062,0.66497,0.64955,0.63069,0.60601,0.58005,0.54256,0.49152,0.44124,0.35956,0.25625,0.13703,-0.019628,-0.19511,-0.39422,-0.60348,-0.81688,-1.0356,-1.2305,-1.4034,-1.5495,-1.6601,-1.7459,-1.7977,-1.8215,-1.8208,-1.8148,-1.8023,-1.7793,2
-1.1132,-1.1132,-1.1143,-1.1139,-1.1151,-1.1172,-1.1157,-1.1172,-1.1181,-1.1179,-1.1212,-1.1227,-1.1215,-1.1217,-1.1218,-1.123,-1.1229,-1.124,-1.1226,-1.1221,-1.1224,-1.1209,-1.1179,-1.0955,-1.0303,-0.90374,-0.71446,-0.46705,-0.20411,0.056722,0.29985,0.51955,0.69284,0.81469,0.88958,0.93443,0.97166,0.98322,0.98824,0.98777,0.9888,0.97418,0.96959,0.96103,0.96395,0.96678,0.96606,0.96779,0.96835,0.96674,0.96825,0.96429,0.9665,0.96645,0.95935,0.96541,0.96479,0.96142,0.95961,0.96043,0.95972,0.96729,0.96184,0.96474,0.96543,0.96339,0.96055,0.95863,0.95626,0.96771,0.96734,0.95601,0.96447,0.96699,0.95818,0.9525,0.9525,0.95539,0.94749,0.96144,0.96141,0.95761,0.95724,0.95997,0.95405,0.9591,0.96072,0.95983,0.95746,0.96466,0.96474,0.96525,0.96542,0.96145,0.96854,0.96847,0.97045,0.96582,0.95439,0.95237,0.9516,0.91772,0.88308,0.84777,0.77587,0.70664,0.59827,0.48883,0.34655,0.19299,0.021716,-0.16019,-0.34277,-0.51708,-0.68243,-0.8294,-0.94872,-1.0423,-1.123,-1.1736,-1.2103,-1.22,-1.2255,-1.225,-1.2218,-1.2148,-1.2054,-1.1981,-1.1942,-1.1867,-1.1843,-1.1838,-1.1834,-1.1835,-1.1813,-1.1822,-1.1793,-1.1779,-1.1783,-1.1745,-1.1746,-1.1736,-1.1743,-1.1752,-1.1767,-1.1751,-1.1761,-1.1752,-1.175,-1.1749,2
-0.74412,-0.73426,-0.73051,-0.72146,-0.70848,-0.69906,-0.69595,-0.69306,-0.69333,-0.69323,-0.69284,-0.69358,-0.69452,-0.69546,-0.6958,-0.696,-0.69587,-0.69562,-0.69677,-0.69704,-0.69634,-0.69765,-0.69712,-0.69787,-0.69856,-0.69846,-0.69841,-0.69854,-0.69414,-0.6875,-0.68483,-0.68306,-0.68011,-0.67789,-0.67831,-0.67675,-0.67844,-0.67862,-0.67649,-0.67348,-0.67313,-0.67245,-0.67292,-0.67195,-0.6696,-0.65359,-0.6245,-0.55872,-0.4485,-0.27596,-0.025204,0.12012,0.3388,0.51619,0.61083,0.70439,0.82314,0.98032,1.1805,1.3779,1.5381,1.6106,1.6632,1.6746,1.6828,1.6995,1.7027,1.7117,1.7195,1.7189,1.7215,1.7192,1.723,1.7243,1.7207,1.7251,1.7251,1.7204,1.7145,1.716,1.7103,1.7066,1.7016,1.6944,1.691,1.6829,1.6741,1.6607,1.6382,1.5997,1.5413,1.4278,1.2738,1.1028,0.935,0.79143,0.68105,0.58236,0.48828,0.38493,0.26915,0.14033,-0.027805,-0.17912,-0.32549,-0.46468,-0.59899,-0.7035,-0.77974,-0.82917,-0.85153,-0.85177,-0.84637,-0.83399,-0.81958,-0.79788,-0.7801,-0.76589,-0.75447,-0.74705,-0.74171,-0.73724,-0.73275,-0.72582,-0.71983,-0.71352,-0.70636,-0.69874,-0.69163,-0.68943,-0.68814,-0.68826,-0.68984,-0.69653,-0.69942,-0.70213,-0.7057,-0.70757,-0.70982,-0.71162,-0.71296,-0.71165,-0.71102,-0.71194,-0.70889,-0.7067,-0.70623,-0.70446,-0.70457,-0.7039,2
-1.1537,-1.1509,-1.1503,-1.1494,-1.1491,-1.1474,-1.1479,-1.1436,-1.1451,-1.1451,-1.1445,-1.1404,-1.1424,-1.1421,-1.1398,-1.1358,-1.128,-1.1011,-1.05,-0.9667,-0.8931,-0.81448,-0.7723,-0.74557,-0.72603,-0.72719,-0.73551,-0.7372,-0.71828,-0.72637,-0.72683,-0.71762,-0.71392,-0.70974,-0.70396,-0.69735,-0.68889,-0.68008,-0.68601,-0.6976,-0.71888,-0.71218,-0.68882,-0.6107,-0.47843,-0.3069,-0.093011,0.090806,0.23596,0.37593,0.50435,0.63538,0.75359,0.85854,0.93802,1.0133,1.0693,1.1123,1.1474,1.1496,1.1739,1.1838,1.2006,1.1939,1.2079,1.2151,1.2228,1.2069,1.2106,1.2207,1.2256,1.223,1.2252,1.2267,1.239,1.2302,1.2302,1.2341,1.2387,1.2395,1.23,1.2351,1.2356,1.241,1.2358,1.2424,1.2322,1.2294,1.2326,1.2339,1.2398,1.2362,1.2336,1.239,1.2355,1.2298,1.238,1.2365,1.2294,1.237,1.2229,1.2159,1.2064,1.1878,1.1648,1.1139,1.0428,0.96979,0.8631,0.74997,0.60917,0.46559,0.31694,0.16332,-0.001078,-0.14024,-0.27081,-0.38436,-0.49239,-0.59263,-0.67657,-0.74496,-0.79305,-0.8224,-0.83898,-0.85186,-0.85855,-0.86567,-0.8702,-0.87343,-0.87045,-0.86739,-0.86708,-0.86658,-0.86611,-0.86878,-0.87389,-0.88297,-0.89535,-0.91283,-0.94324,-0.9998,-1.0744,-1.1604,-1.2301,-1.2629,-1.2605,-1.2375,-1.2136,-1.1969,1
-0.96986,-0.97268,-0.9706,-0.97165,-0.96889,-0.96729,-0.96522,-0.96498,-0.96425,-0.96107,-0.95894,-0.95724,-0.95509,-0.95208,-0.94323,-0.91721,-0.87822,-0.80439,-0.74313,-0.69539,-0.66039,-0.65616,-0.64945,-0.65505,-0.65212,-0.63254,-0.62538,-0.62303,-0.60833,-0.58648,-0.55857,-0.53357,-0.51635,-0.47524,-0.4377,-0.39478,-0.28472,-0.14627,0.01036,0.19992,0.41472,0.58637,0.73258,0.8619,0.9882,1.0908,1.1606,1.2161,1.2654,1.2998,1.3088,1.3276,1.3412,1.3501,1.3582,1.3582,1.3587,1.3599,1.3597,1.357,1.3518,1.3474,1.3426,1.3418,1.3382,1.3372,1.3425,1.3376,1.3354,1.3427,1.3388,1.3427,1.3439,1.3471,1.3433,1.3484,1.3484,1.347,1.3442,1.3437,1.3412,1.3381,1.3412,1.3362,1.3278,1.3199,1.3144,1.2922,1.2707,1.2288,1.182,1.1069,1.0114,0.90367,0.78242,0.65382,0.52987,0.40811,0.24797,0.11596,-0.033719,-0.15966,-0.24013,-0.34463,-0.42766,-0.50588,-0.56916,-0.62385,-0.65239,-0.698,-0.72231,-0.73209,-0.74515,-0.76818,-0.77434,-0.78411,-0.78788,-0.78995,-0.79365,-0.79646,-0.79745,-0.80174,-0.81911,-0.84099,-0.88699,-0.97687,-1.0505,-1.1093,-1.1272,-1.1255,-1.108,-1.0921,-1.0768,-1.0547,-1.0415,-1.0269,-1.0192,-1.018,-1.0162,-1.0188,-1.0137,-1.0155,-1.0147,-1.0118,-1.007,-1.0036,-1.0065,-1.0064,-1.0066,-1.0032,1
-1.1602,-1.243,-1.2543,-1.2345,-1.1662,-1.0963,-1.04,-1.0267,-1.0339,-1.0473,-1.0512,-1.0518,-1.0435,-1.0377,-1.0261,-1.0241,-1.026,-1.0245,-1.0224,-1.0076,-0.97483,-0.91834,-0.81994,-0.72709,-0.67063,-0.63256,-0.62264,-0.61517,-0.63211,-0.64158,-0.63503,-0.62262,-0.59763,-0.5771,-0.55744,-0.53773,-0.51305,-0.45274,-0.30465,-0.16732,0.004962,0.19297,0.35866,0.50261,0.64159,0.75746,0.85552,0.95284,1.0357,1.1092,1.1719,1.2247,1.2577,1.2813,1.293,1.2945,1.2994,1.3008,1.2979,1.2965,1.2988,1.3045,1.302,1.3024,1.3024,1.3024,1.2962,1.2901,1.2923,1.2877,1.2908,1.2876,1.2873,1.2904,1.2873,1.2832,1.2832,1.2833,1.2792,1.2817,1.2798,1.2808,1.282,1.278,1.279,1.2776,1.2784,1.2793,1.2745,1.268,1.267,1.2598,1.252,1.2327,1.2097,1.1654,1.0995,1.0099,0.90097,0.77986,0.63745,0.48486,0.33022,0.19296,0.032481,-0.11128,-0.23673,-0.35949,-0.46786,-0.54915,-0.61409,-0.65811,-0.69194,-0.7126,-0.71843,-0.7227,-0.72363,-0.72325,-0.73163,-0.74068,-0.74934,-0.75981,-0.76452,-0.76819,-0.77137,-0.77145,-0.76933,-0.77932,-0.78481,-0.78537,-0.78498,-0.78969,-0.79432,-0.81275,-0.83756,-0.88456,-0.9587,-1.0431,-1.1375,-1.2105,-1.2337,-1.2211,-1.18,-1.1215,-1.0837,-1.0532,-1.0384,-1.0348,-1.0389,-1.0331,1
-1.037,-1.0375,-1.0373,-1.0371,-1.0408,-1.0408,-1.04,-1.0387,-1.0395,-1.0401,-1.0442,-1.0463,-1.0469,-1.0498,-1.0529,-1.053,-1.0516,-1.0413,-0.99738,-0.91542,-0.74897,-0.52882,-0.26886,-0.002009,0.27516,0.49626,0.67202,0.82418,0.92652,0.969,1.0104,1.0128,1.0047,1.0061,0.97338,0.97259,0.9864,0.98029,0.98928,0.99212,0.99749,1.0001,0.9963,1.0009,1.0031,0.99735,0.99646,0.99512,0.99594,1.0035,1.0036,1.0044,1.0047,1.0041,1.0068,1.0118,1.0064,1.0156,1.0127,1.0148,1.0138,1.0207,1.0135,1.0177,1.0205,1.014,1.0124,1.0095,1.013,1.0138,1.0109,1.0149,1.0096,1.0061,1.0033,1.0056,1.0056,0.99594,0.98408,0.97895,0.98835,0.97876,0.97429,0.97024,0.97008,0.97363,0.96031,0.94922,0.95105,0.94083,0.94296,0.9277,0.91625,0.87934,0.84464,0.8013,0.74286,0.67485,0.60034,0.5051,0.40452,0.27969,0.14,-0.02377,-0.20104,-0.39388,-0.5613,-0.73965,-0.89923,-1.0357,-1.1565,-1.2065,-1.2261,-1.2375,-1.2367,-1.2349,-1.2332,-1.2204,-1.208,-1.178,-1.1644,-1.1556,-1.1505,-1.1404,-1.1419,-1.1413,-1.1411,-1.1405,-1.1456,-1.1444,-1.1435,-1.1447,-1.1436,-1.1438,-1.1414,-1.1414,-1.1443,-1.1432,-1.1474,-1.1478,-1.15,-1.1475,-1.1498,-1.1515,-1.1527,-1.1504,-1.1502,-1.1529,-1.1502,-1.1519,2
-0.56491,-0.56505,-0.56648,-0.56477,-0.56574,-0.56418,-0.56464,-0.56311,-0.56455,-0.56219,-0.56004,-0.56115,-0.56361,-0.56246,-0.56268,-0.5642,-0.56908,-0.57611,-0.58259,-0.58593,-0.58764,-0.59103,-0.59599,-0.59951,-0.60997,-0.61955,-0.63206,-0.64166,-0.64949,-0.65589,-0.65646,-0.65743,-0.65697,-0.65663,-0.65394,-0.65439,-0.65136,-0.64769,-0.64767,-0.64398,-0.64089,-0.63451,-0.6202,-0.59158,-0.53845,-0.44757,-0.35436,-0.23689,-0.14717,0.12266,0.29379,0.4822,0.73474,0.85395,0.97252,1.0939,1.2462,1.4152,1.5654,1.7144,1.7904,1.8267,1.8403,1.8603,1.8731,1.8762,1.8836,1.8909,1.8997,1.9003,1.9032,1.9052,1.897,1.9017,1.909,1.9029,1.9029,1.8983,1.8813,1.8618,1.8264,1.7724,1.695,1.6095,1.4943,1.3773,1.2641,1.1483,1.0494,0.94355,0.81463,0.71528,0.59879,0.50222,0.30612,0.041356,-0.14786,-0.30015,-0.4262,-0.57557,-0.69933,-0.77146,-0.80256,-0.8066,-0.79972,-0.78408,-0.76672,-0.74901,-0.72963,-0.70897,-0.68436,-0.6749,-0.67057,-0.67008,-0.66904,-0.66941,-0.6702,-0.6719,-0.67106,-0.67065,-0.67115,-0.67256,-0.67398,-0.67599,-0.67937,-0.6824,-0.68597,-0.68884,-0.69538,-0.69657,-0.70023,-0.70325,-0.71088,-0.71202,-0.71534,-0.71741,-0.7198,-0.7205,-0.72268,-0.72456,-0.72378,-0.72572,-0.7267,-0.72566,-0.72681,-0.72677,-0.72553,-0.72417,-0.72089,-0.71883,2
-0.61464,-0.61499,-0.61479,-0.61404,-0.61314,-0.61239,-0.61086,-0.60812,-0.6061,-0.60311,-0.60395,-0.60357,-0.60725,-0.61079,-0.61514,-0.61483,-0.61051,-0.60244,-0.59514,-0.58937,-0.58645,-0.58769,-0.59247,-0.59472,-0.59933,-0.59942,-0.59599,-0.59464,-0.58685,-0.57972,-0.57113,-0.56169,-0.54904,-0.53355,-0.51876,-0.50482,-0.51005,-0.51178,-0.53173,-0.56144,-0.58705,-0.59165,-0.57205,-0.55741,-0.55198,-0.54977,-0.50706,-0.41555,-0.25365,-0.071631,0.15835,0.402,0.62449,0.84227,1.0439,1.2298,1.4123,1.5846,1.7259,1.7988,1.8036,1.8066,1.81,1.8122,1.8167,1.8202,1.8225,1.8258,1.8265,1.8297,1.842,1.8483,1.8454,1.8497,1.8446,1.8446,1.8446,1.8435,1.8421,1.8355,1.8316,1.8176,1.8054,1.7708,1.6976,1.5905,1.4621,1.2957,1.1038,0.92037,0.72853,0.56059,0.3885,0.2282,0.07079,-0.071016,-0.20347,-0.31356,-0.39424,-0.44855,-0.48505,-0.51149,-0.53254,-0.55842,-0.57903,-0.59466,-0.6044,-0.61106,-0.62,-0.62656,-0.62642,-0.62351,-0.62285,-0.62568,-0.62749,-0.62774,-0.62637,-0.62301,-0.62273,-0.62827,-0.63163,-0.6422,-0.66019,-0.68164,-0.70906,-0.73971,-0.76092,-0.77622,-0.78967,-0.80303,-0.81388,-0.82265,-0.82506,-0.82465,-0.8213,-0.81015,-0.79356,-0.78691,-0.77781,-0.7738,-0.77607,-0.78471,-0.79662,-0.80465,-0.80037,-0.79783,-0.79508,-0.79704,-0.80128,-0.80836,1
-0.77913,-0.77838,-0.77574,-0.77625,-0.77317,-0.77388,-0.76896,-0.76205,-0.75863,-0.75558,-0.74829,-0.74474,-0.7394,-0.73748,-0.73211,-0.7288,-0.72499,-0.72197,-0.71743,-0.7147,-0.7111,-0.71048,-0.71123,-0.71224,-0.71015,-0.71222,-0.71263,-0.71648,-0.71751,-0.71799,-0.71834,-0.71793,-0.71721,-0.71666,-0.71495,-0.71247,-0.71044,-0.7025,-0.69806,-0.68871,-0.68753,-0.68591,-0.68495,-0.68521,-0.68722,-0.68347,-0.66694,-0.623,-0.53329,-0.40316,-0.18226,-2.3692,0.16732,-0.8415,0.5169,0.68623,0.76491,0.89838,1.0403,1.2154,1.3877,1.5181,1.6615,1.7312,1.745,1.7495,1.7561,1.7681,1.7702,1.7762,1.7705,1.7702,1.785,1.7845,1.7775,1.7747,1.7747,1.773,1.7681,1.771,1.7662,1.7604,1.7568,1.7445,1.7327,1.7254,1.7071,1.6791,1.5968,1.5051,1.4018,1.2737,1.1717,1.0426,0.92565,0.82074,0.7821,0.52741,0.44066,0.24082,-0.034898,-0.16803,-0.32261,-0.4994,-0.60413,-0.67618,-0.71966,-0.73853,-0.73307,-0.7093,-0.67441,-0.63836,-0.6076,-0.58273,-0.57497,-0.56793,-0.56404,-0.56232,-0.5578,-0.5497,-0.54054,-0.5337,-0.53461,-0.52776,-0.52143,-0.5186,-0.51439,-0.50992,-0.50954,-0.51249,-0.51424,-0.513,-0.51596,-0.51494,-0.51681,-0.51373,-0.51482,-0.51156,-0.51063,-0.50862,-0.51214,-0.51271,-0.51012,-0.51187,-0.51188,-0.50718,-0.50696,-0.50501,-0.50373,-0.50438,2
-0.70303,-0.70262,-0.7025,-0.70136,-0.70045,-0.70056,-0.70097,-0.70113,-0.70218,-0.70177,-0.70215,-0.70309,-0.70231,-0.70208,-0.70098,-0.7006,-0.69995,-0.69847,-0.69863,-0.69977,-0.69925,-0.69749,-0.69596,-0.69521,-0.69438,-0.69338,-0.69194,-0.69144,-0.69198,-0.69052,-0.69041,-0.69014,-0.68912,-0.68001,-0.65143,-0.62239,-0.59857,-0.60047,-0.60545,-0.61995,-0.63402,-0.6319,-0.60964,-0.58932,-0.58083,-0.57346,-0.53587,-0.46168,-0.32498,-0.13517,0.074279,0.33624,0.59023,0.82326,1.0587,1.3079,1.5335,1.7226,1.8053,1.83,1.8364,1.838,1.8417,1.8426,1.8447,1.843,1.845,1.8448,1.8481,1.8484,1.8447,1.8444,1.842,1.8415,1.8388,1.8358,1.8358,1.836,1.8343,1.8264,1.8238,1.8054,1.7819,1.7286,1.6499,1.5329,1.3929,1.2249,1.0467,0.86937,0.69747,0.54554,0.38931,0.20672,0.035792,-0.090926,-0.2287,-0.34491,-0.43918,-0.50599,-0.54243,-0.56875,-0.58658,-0.59899,-0.60012,-0.60231,-0.60391,-0.60818,-0.6079,-0.60699,-0.60523,-0.59475,-0.57329,-0.54547,-0.51833,-0.48512,-0.44188,-0.41488,-0.40864,-0.42688,-0.45623,-0.50398,-0.55318,-0.60512,-0.64878,-0.68814,-0.71272,-0.72431,-0.72823,-0.72739,-0.72803,-0.7238,-0.71407,-0.70227,-0.68975,-0.67662,-0.6646,-0.6534,-0.64165,-0.63983,-0.64013,-0.64071,-0.6398,-0.63955,-0.63783,-0.6392,-0.64026,-0.64113,-0.64141,-0.64211,1
-1.4357,-1.4323,-1.4329,-1.4316,-1.4326,-1.4323,-1.4335,-1.4324,-1.4333,-1.43,-1.4297,-1.4291,-1.4293,-1.4267,-1.4267,-1.4238,-1.4258,-1.4262,-1.426,-1.4103,-1.3346,-1.2089,-1.0004,-0.75366,-0.46417,-0.19393,0.002154,0.25183,0.40864,0.54003,0.62456,0.68736,0.71154,0.7364,0.73681,0.74539,0.74814,0.7526,0.77412,0.7749,0.77177,0.78379,0.78556,0.78829,0.79079,0.78666,0.78843,0.7867,0.7886,0.79457,0.78568,0.78785,0.79121,0.78589,0.78513,0.79322,0.79275,0.78998,0.79245,0.79109,0.79156,0.79274,0.79131,0.7936,0.79335,0.78447,0.78341,0.78524,0.79024,0.78084,0.78167,0.78368,0.786,0.78779,0.78659,0.78636,0.78636,0.78452,0.78311,0.77928,0.77862,0.77801,0.78166,0.78582,0.78771,0.78849,0.78702,0.78495,0.78601,0.78821,0.78474,0.78613,0.78044,0.78221,0.77781,0.77461,0.77474,0.77869,0.777,0.7711,0.78101,0.77961,0.77281,0.78031,0.77977,0.7843,0.78724,0.78711,0.78391,0.77778,0.75371,0.73034,0.70329,0.66535,0.63723,0.60239,0.54344,0.49439,0.40569,0.28903,0.17029,0.027367,-0.15554,-0.31018,-0.49436,-0.67246,-0.85233,-1.0449,-1.2085,-1.3432,-1.4532,-1.5292,-1.5722,-1.5874,-1.5864,-1.5781,-1.5572,-1.5357,-1.5115,-1.4924,-1.478,-1.4619,-1.4474,-1.4389,-1.4378,-1.4369,-1.4345,-1.4355,-1.4353,-1.4309,2
