Time,Demand,Temperature,Date,Holiday
2013-11-18T21:30:00Z,5088.693718,23,2013-11-19,FALSE
2013-11-18T22:00:00Z,5205.931408,24.3,2013-11-19,FALSE
2013-11-18T22:30:00Z,5209.724138,24.1,2013-11-19,FALSE
2013-11-18T23:00:00Z,5237.596488,24.2,2013-11-19,FALSE
2013-11-18T23:30:00Z,5296.343628,25.6,2013-11-19,FALSE
2013-11-19T00:00:00Z,5347.023514,26,2013-11-19,FALSE
2013-11-19T00:30:00Z,5395.660728,26.9,2013-11-19,FALSE
2013-11-19T01:00:00Z,5445.345568,27.4,2013-11-19,FALSE
2013-11-19T01:30:00Z,5503.73862,27.9,2013-11-19,FALSE
2013-11-19T02:00:00Z,5588.01876,29.2,2013-11-19,FALSE
2013-11-19T02:30:00Z,5668.95575,29.9,2013-11-19,FALSE
2013-11-19T03:00:00Z,5746.253452,29.4,2013-11-19,FALSE
2013-11-19T03:30:00Z,5753.98805,30.2,2013-11-19,FALSE
2013-11-19T04:00:00Z,5666.983322,26.4,2013-11-19,FALSE
2013-11-19T04:30:00Z,5577.880122,22.6,2013-11-19,FALSE
2013-11-19T05:00:00Z,5576.283628,21.1,2013-11-19,FALSE
2013-11-19T05:30:00Z,5562.015664,21.7,2013-11-19,FALSE
2013-11-19T06:00:00Z,5517.679856,21.7,2013-11-19,FALSE
2013-11-19T06:30:00Z,5472.284332,21.5,2013-11-19,FALSE
2013-11-19T07:00:00Z,5318.291714,20.3,2013-11-19,FALSE
2013-11-19T07:30:00Z,5176.312922,19.4,2013-11-19,FALSE
2013-11-19T08:00:00Z,5036.754946,19.6,2013-11-19,FALSE
2013-11-19T08:30:00Z,4963.908332,18.9,2013-11-19,FALSE
2013-11-19T09:00:00Z,4926.1322,18.3,2013-11-19,FALSE
2013-11-19T09:30:00Z,4917.946248,18.1,2013-11-19,FALSE
2013-11-19T10:00:00Z,4782.101826,17.4,2013-11-19,FALSE
2013-11-19T10:30:00Z,4612.807844,17.2,2013-11-19,FALSE
2013-11-19T11:00:00Z,4359.991282,17.1,2013-11-19,FALSE
2013-11-19T11:30:00Z,4122.0085,17.1,2013-11-19,FALSE
2013-11-19T12:00:00Z,4014.511874,16.9,2013-11-19,FALSE
2013-11-19T12:30:00Z,4002.993124,16.7,2013-11-19,FALSE
2013-11-19T13:00:00Z,4224.136612,16.7,2013-11-20,FALSE
2013-11-19T13:30:00Z,4392.786948,16.1,2013-11-20,FALSE
2013-11-19T14:00:00Z,4046.0596,15.7,2013-11-20,FALSE
2013-11-19T14:30:00Z,3813.180864,15.7,2013-11-20,FALSE
2013-11-19T15:00:00Z,3669.657388,15.7,2013-11-20,FALSE
2013-11-19T15:30:00Z,3565.044736,15.6,2013-11-20,FALSE
2013-11-19T16:00:00Z,3463.050744,15.3,2013-11-20,FALSE
2013-11-19T16:30:00Z,3407.632754,15.1,2013-11-20,FALSE
2013-11-19T17:00:00Z,3389.21268,15.1,2013-11-20,FALSE
2013-11-19T17:30:00Z,3415.55753,15.2,2013-11-20,FALSE
2013-11-19T18:00:00Z,3515.787472,15,2013-11-20,FALSE
2013-11-19T18:30:00Z,3689.834618,14.6,2013-11-20,FALSE
2013-11-19T19:00:00Z,4000.918732,14.6,2013-11-20,FALSE
2013-11-19T19:30:00Z,4357.55412,14.9,2013-11-20,FALSE
2013-11-19T20:00:00Z,4752.87173,14.6,2013-11-20,FALSE
2013-11-19T20:30:00Z,5064.725676,14.7,2013-11-20,FALSE
2013-11-19T21:00:00Z,4959.865344,15,2013-11-20,FALSE
2013-11-19T21:30:00Z,5004.986982,15.2,2013-11-20,FALSE
2013-11-19T22:00:00Z,5051.529944,15,2013-11-20,FALSE
2013-11-19T22:30:00Z,5058.646972,15.1,2013-11-20,FALSE
2013-11-19T23:00:00Z,5051.105106,15.1,2013-11-20,FALSE
2013-11-19T23:30:00Z,5054.808646,15.4,2013-11-20,FALSE
2013-11-20T00:00:00Z,5048.225446,16,2013-11-20,FALSE
2013-11-20T00:30:00Z,5045.947498,16.7,2013-11-20,FALSE
2013-11-20T01:00:00Z,5054.800894,17.6,2013-11-20,FALSE
2013-11-20T01:30:00Z,5041.708374,18.6,2013-11-20,FALSE
2013-11-20T02:00:00Z,5050.150998,17.8,2013-11-20,FALSE
2013-11-20T02:30:00Z,5067.861466,17.9,2013-11-20,FALSE
2013-11-20T03:00:00Z,5107.95579,18.1,2013-11-20,FALSE
2013-11-20T03:30:00Z,5100.462664,18,2013-11-20,FALSE
2013-11-20T04:00:00Z,5116.012676,17.7,2013-11-20,FALSE
2013-11-20T04:30:00Z,5151.213674,17.7,2013-11-20,FALSE
2013-11-20T05:00:00Z,5169.904554,16.8,2013-11-20,FALSE
2013-11-20T05:30:00Z,5205.99712,16.1,2013-11-20,FALSE
2013-11-20T06:00:00Z,5237.699776,16.5,2013-11-20,FALSE
2013-11-20T06:30:00Z,5271.62385,15.9,2013-11-20,FALSE
2013-11-20T07:00:00Z,5199.375768,15.6,2013-11-20,FALSE
2013-11-20T07:30:00Z,5137.336722,15.6,2013-11-20,FALSE
2013-11-20T08:00:00Z,5043.17042,15.7,2013-11-20,FALSE
2013-11-20T08:30:00Z,4977.99524,15.5,2013-11-20,FALSE
2013-11-20T09:00:00Z,4954.414802,15.3,2013-11-20,FALSE
2013-11-20T09:30:00Z,4941.164474,15.5,2013-11-20,FALSE
2013-11-20T10:00:00Z,4803.832426,15.5,2013-11-20,FALSE
2013-11-20T10:30:00Z,4641.59401,15.2,2013-11-20,FALSE
2013-11-20T11:00:00Z,4358.434992,14.7,2013-11-20,FALSE
2013-11-20T11:30:00Z,4104.712534,14.1,2013-11-20,FALSE
2013-11-20T12:00:00Z,4010.441422,13.9,2013-11-20,FALSE
2013-11-20T12:30:00Z,3995.963876,13.3,2013-11-20,FALSE
2013-11-20T13:00:00Z,4312.365114,12.7,2013-11-21,FALSE
2013-11-20T13:30:00Z,4422.717856,12.6,2013-11-21,FALSE
2013-11-20T14:00:00Z,4138.8244780000005,12.3,2013-11-21,FALSE
2013-11-20T14:30:00Z,3876.005278,12.2,2013-11-21,FALSE
2013-11-20T15:00:00Z,3729.698972,12.3,2013-11-21,FALSE
2013-11-20T15:30:00Z,3587.689658,12.3,2013-11-21,FALSE
2013-11-20T16:00:00Z,3478.070334,12,2013-11-21,FALSE
2013-11-20T16:30:00Z,3421.153056,12,2013-11-21,FALSE
2013-11-20T17:00:00Z,3404.556514,12.1,2013-11-21,FALSE
2013-11-20T17:30:00Z,3426.838298,12.1,2013-11-21,FALSE
2013-11-20T18:00:00Z,3569.100384,12.1,2013-11-21,FALSE
2013-11-20T18:30:00Z,3782.694818,12.2,2013-11-21,FALSE
2013-11-20T19:00:00Z,4123.703754,12.5,2013-11-21,FALSE
2013-11-20T19:30:00Z,4512.040022,12.7,2013-11-21,FALSE
2013-11-20T20:00:00Z,4945.820654,13,2013-11-21,FALSE
2013-11-20T20:30:00Z,5275.173826,13.4,2013-11-21,FALSE
2013-11-20T21:00:00Z,5142.98072,13.8,2013-11-21,FALSE
2013-11-20T21:30:00Z,5138.4009,14.4,2013-11-21,FALSE
2013-11-20T22:00:00Z,5135.318654,15.7,2013-11-21,FALSE
2013-11-20T22:30:00Z,5097.47031,16.6,2013-11-21,FALSE
2013-11-20T23:00:00Z,5089.315858,17.2,2013-11-21,FALSE
2013-11-20T23:30:00Z,5092.671908,17.5,2013-11-21,FALSE
2013-11-21T00:00:00Z,5085.345944,18.9,2013-11-21,FALSE
2013-11-21T00:30:00Z,5084.046256,19.7,2013-11-21,FALSE
2013-11-21T01:00:00Z,5088.424472,21.1,2013-11-21,FALSE
2013-11-21T01:30:00Z,5067.641558,20.6,2013-11-21,FALSE
2013-11-21T02:00:00Z,5029.885854,21.1,2013-11-21,FALSE
2013-11-21T02:30:00Z,5022.128878,20.9,2013-11-21,FALSE
2013-11-21T03:00:00Z,5019.218914,20.1,2013-11-21,FALSE
2013-11-21T03:30:00Z,5005.008314,20.6,2013-11-21,FALSE
2013-11-21T04:00:00Z,5020.67948,22.3,2013-11-21,FALSE
2013-11-21T04:30:00Z,5040.871906,22.4,2013-11-21,FALSE
2013-11-21T05:00:00Z,5085.166276,22.9,2013-11-21,FALSE
2013-11-21T05:30:00Z,5109.848264,23.5,2013-11-21,FALSE
2013-11-21T06:00:00Z,5128.869634,22.6,2013-11-21,FALSE
2013-11-21T06:30:00Z,5096.566186,22.9,2013-11-21,FALSE
2013-11-21T07:00:00Z,4978.825354,21.8,2013-11-21,FALSE
2013-11-21T07:30:00Z,4917.322752,20.4,2013-11-21,FALSE
2013-11-21T08:00:00Z,4794.471672,19,2013-11-21,FALSE
2013-11-21T08:30:00Z,4731.407534,18.3,2013-11-21,FALSE
2013-11-21T09:00:00Z,4727.169614,17.3,2013-11-21,FALSE
2013-11-21T09:30:00Z,4779.387004,17,2013-11-21,FALSE
2013-11-21T10:00:00Z,4679.136044,16.7,2013-11-21,FALSE
2013-11-21T10:30:00Z,4499.318614,16.3,2013-11-21,FALSE
2013-11-21T11:00:00Z,4269.53341,16.2,2013-11-21,FALSE
2013-11-21T11:30:00Z,4052.030934,15.8,2013-11-21,FALSE
2013-11-21T12:00:00Z,3983.44658,15.8,2013-11-21,FALSE
2013-11-21T12:30:00Z,3969.564964,15.8,2013-11-21,FALSE
2013-11-21T13:00:00Z,4268.748224,15.3,2013-11-22,FALSE
2013-11-21T13:30:00Z,4325.822014,15.3,2013-11-22,FALSE
2013-11-21T14:00:00Z,4033.924866,15.3,2013-11-22,FALSE
2013-11-21T14:30:00Z,3793.1469,15,2013-11-22,FALSE
2013-11-21T15:00:00Z,3653.673074,15,2013-11-22,FALSE
2013-11-21T15:30:00Z,3523.115586,14.7,2013-11-22,FALSE
2013-11-21T16:00:00Z,3413.015096,14.5,2013-11-22,FALSE
2013-11-21T16:30:00Z,3350.468922,14.3,2013-11-22,FALSE
2013-11-21T17:00:00Z,3329.171112,14.1,2013-11-22,FALSE
2013-11-21T17:30:00Z,3373.78659,14,2013-11-22,FALSE
2013-11-21T18:00:00Z,3491.180762,14,2013-11-22,FALSE
2013-11-21T18:30:00Z,3653.483486,13.8,2013-11-22,FALSE
2013-11-21T19:00:00Z,3976.650738,13.8,2013-11-22,FALSE
2013-11-21T19:30:00Z,4306.99547,13.7,2013-11-22,FALSE
2013-11-21T20:00:00Z,4713.044194,13.7,2013-11-22,FALSE
2013-11-21T20:30:00Z,4991.649172,13.6,2013-11-22,FALSE
2013-11-21T21:00:00Z,4876.089088,14,2013-11-22,FALSE
2013-11-21T21:30:00Z,4902.035832,14.8,2013-11-22,FALSE
2013-11-21T22:00:00Z,4928.08341,15.1,2013-11-22,FALSE
2013-11-21T22:30:00Z,4914.421804,15.5,2013-11-22,FALSE
2013-11-21T23:00:00Z,4905.376712,16.9,2013-11-22,FALSE
2013-11-21T23:30:00Z,4900.675384,16.1,2013-11-22,FALSE
2013-11-22T00:00:00Z,4892.286268,16.6,2013-11-22,FALSE
2013-11-22T00:30:00Z,4893.479194,16.9,2013-11-22,FALSE
2013-11-22T01:00:00Z,4882.031016,17.5,2013-11-22,FALSE
2013-11-22T01:30:00Z,4832.158288,18.2,2013-11-22,FALSE
2013-11-22T02:00:00Z,4801.19017,18.6,2013-11-22,FALSE
2013-11-22T02:30:00Z,4821.615068,19.1,2013-11-22,FALSE
2013-11-22T03:00:00Z,4834.38265,21.4,2013-11-22,FALSE
2013-11-22T03:30:00Z,4819.55514,21,2013-11-22,FALSE
2013-11-22T04:00:00Z,4778.531412,21.4,2013-11-22,FALSE
2013-11-22T04:30:00Z,4802.142764,21.5,2013-11-22,FALSE
2013-11-22T05:00:00Z,4811.001772,22.5,2013-11-22,FALSE
2013-11-22T05:30:00Z,4849.16751,21.5,2013-11-22,FALSE
2013-11-22T06:00:00Z,4866.453228,21.1,2013-11-22,FALSE
2013-11-22T06:30:00Z,4825.365476,21.5,2013-11-22,FALSE
2013-11-22T07:00:00Z,4703.148966,19.8,2013-11-22,FALSE
2013-11-22T07:30:00Z,4631.437004,18.4,2013-11-22,FALSE
2013-11-22T08:00:00Z,4516.032002,18.1,2013-11-22,FALSE
2013-11-22T08:30:00Z,4475.45768,18,2013-11-22,FALSE
2013-11-22T09:00:00Z,4474.788122,17.4,2013-11-22,FALSE
2013-11-22T09:30:00Z,4561.189856,17.2,2013-11-22,FALSE
2013-11-22T10:00:00Z,4478.23902,16.9,2013-11-22,FALSE
2013-11-22T10:30:00Z,4354.46632,16.3,2013-11-22,FALSE
2013-11-22T11:00:00Z,4186.515838,16.1,2013-11-22,FALSE
2013-11-22T11:30:00Z,3998.326398,16.2,2013-11-22,FALSE
2013-11-22T12:00:00Z,3934.369742,16,2013-11-22,FALSE
2013-11-22T12:30:00Z,3936.413926,15.4,2013-11-22,FALSE
2013-11-22T13:00:00Z,4236.11911,15.1,2013-11-23,FALSE
2013-11-22T13:30:00Z,4290.68798,14.9,2013-11-23,FALSE
2013-11-22T14:00:00Z,4004.06092,14.7,2013-11-23,FALSE
2013-11-22T14:30:00Z,3741.824696,14.5,2013-11-23,FALSE
2013-11-22T15:00:00Z,3573.822034,14.2,2013-11-23,FALSE
2013-11-22T15:30:00Z,3442.833068,14,2013-11-23,FALSE
2013-11-22T16:00:00Z,3323.317356,13.9,2013-11-23,FALSE
2013-11-22T16:30:00Z,3236.269978,13.8,2013-11-23,FALSE
2013-11-22T17:00:00Z,3206.890976,13.5,2013-11-23,FALSE
2013-11-22T17:30:00Z,3196.968494,13.6,2013-11-23,FALSE
2013-11-22T18:00:00Z,3242.455136,13.5,2013-11-23,FALSE
2013-11-22T18:30:00Z,3292.015548,13.7,2013-11-23,FALSE
2013-11-22T19:00:00Z,3380.890064,13.6,2013-11-23,FALSE
2013-11-22T19:30:00Z,3499.580976,13.6,2013-11-23,FALSE
2013-11-22T20:00:00Z,3755.515786,13.5,2013-11-23,FALSE
2013-11-22T20:30:00Z,3962.147264,13.3,2013-11-23,FALSE
2013-11-22T21:00:00Z,3993.27518,13.2,2013-11-23,FALSE
2013-11-22T21:30:00Z,4110.638282,13.8,2013-11-23,FALSE
2013-11-22T22:00:00Z,4200.277218,14.2,2013-11-23,FALSE
2013-11-22T22:30:00Z,4217.519548,14.9,2013-11-23,FALSE
2013-11-22T23:00:00Z,4219.771844,16.6,2013-11-23,FALSE
2013-11-22T23:30:00Z,4210.157028,17,2013-11-23,FALSE
2013-11-23T00:00:00Z,4215.466566,17.5,2013-11-23,FALSE
2013-11-23T00:30:00Z,4195.760656,17.6,2013-11-23,FALSE
2013-11-23T01:00:00Z,4160.591878,18.7,2013-11-23,FALSE
2013-11-23T01:30:00Z,4115.97182,16.9,2013-11-23,FALSE
2013-11-23T02:00:00Z,4084.090864,18.1,2013-11-23,FALSE
2013-11-23T02:30:00Z,4024.844984,17.2,2013-11-23,FALSE
2013-11-23T03:00:00Z,4001.396808,18.7,2013-11-23,FALSE
2013-11-23T03:30:00Z,3967.694576,16,2013-11-23,FALSE
2013-11-23T04:00:00Z,3933.450412,17.9,2013-11-23,FALSE
2013-11-23T04:30:00Z,3937.756728,18.5,2013-11-23,FALSE
2013-11-23T05:00:00Z,3982.85816,18.7,2013-11-23,FALSE
2013-11-23T05:30:00Z,4056.830234,18.9,2013-11-23,FALSE
2013-11-23T06:00:00Z,4130.966658,19.5,2013-11-23,FALSE
2013-11-23T06:30:00Z,4209.830246,19,2013-11-23,FALSE
2013-11-23T07:00:00Z,4193.047506,16.8,2013-11-23,FALSE
2013-11-23T07:30:00Z,4200.758982,16.4,2013-11-23,FALSE
2013-11-23T08:00:00Z,4189.257228,16.2,2013-11-23,FALSE
2013-11-23T08:30:00Z,4167.027342,15.9,2013-11-23,FALSE
2013-11-23T09:00:00Z,4151.583948,16,2013-11-23,FALSE
2013-11-23T09:30:00Z,4203.887402,15.8,2013-11-23,FALSE
2013-11-23T10:00:00Z,4141.43398,15.7,2013-11-23,FALSE
2013-11-23T10:30:00Z,4046.17343,15.7,2013-11-23,FALSE
2013-11-23T11:00:00Z,3920.953734,14.8,2013-11-23,FALSE
2013-11-23T11:30:00Z,3776.83202,14.3,2013-11-23,FALSE
2013-11-23T12:00:00Z,3723.562588,14.4,2013-11-23,FALSE
2013-11-23T12:30:00Z,3752.106724,13.8,2013-11-23,FALSE
2013-11-23T13:00:00Z,4059.435366,14.1,2013-11-24,FALSE
2013-11-23T13:30:00Z,4136.210676,13.9,2013-11-24,FALSE
2013-11-23T14:00:00Z,3886.907222,13.9,2013-11-24,FALSE
2013-11-23T14:30:00Z,3631.01733,13.6,2013-11-24,FALSE
2013-11-23T15:00:00Z,3467.594442,13.4,2013-11-24,FALSE
2013-11-23T15:30:00Z,3321.051282,13.2,2013-11-24,FALSE
2013-11-23T16:00:00Z,3183.221658,13.1,2013-11-24,FALSE
2013-11-23T16:30:00Z,3082.198568,12.7,2013-11-24,FALSE
2013-11-23T17:00:00Z,3029.569644,12.7,2013-11-24,FALSE
2013-11-23T17:30:00Z,2996.187862,12.8,2013-11-24,FALSE
2013-11-23T18:00:00Z,3017.743498,12.5,2013-11-24,FALSE
2013-11-23T18:30:00Z,3046.729896,12.9,2013-11-24,FALSE
2013-11-23T19:00:00Z,3083.29114,12.5,2013-11-24,FALSE
2013-11-23T19:30:00Z,3155.698056,12.4,2013-11-24,FALSE
2013-11-23T20:00:00Z,3322.72048,12,2013-11-24,FALSE
2013-11-23T20:30:00Z,3492.049462,11.8,2013-11-24,FALSE
2013-11-23T21:00:00Z,3548.966752,12,2013-11-24,FALSE
2013-11-23T21:30:00Z,3678.090568,12.4,2013-11-24,FALSE
2013-11-23T22:00:00Z,3763.611454,13.2,2013-11-24,FALSE
2013-11-23T22:30:00Z,3854.322244,14.2,2013-11-24,FALSE
2013-11-23T23:00:00Z,3909.706556,14.3,2013-11-24,FALSE
2013-11-23T23:30:00Z,3901.41926,15.6,2013-11-24,FALSE
2013-11-24T00:00:00Z,3903.01743,16.5,2013-11-24,FALSE
2013-11-24T00:30:00Z,3906.22381,17.5,2013-11-24,FALSE
2013-11-24T01:00:00Z,3916.11372,18.8,2013-11-24,FALSE
2013-11-24T01:30:00Z,3915.844882,19.2,2013-11-24,FALSE
2013-11-24T02:00:00Z,3880.825694,19,2013-11-24,FALSE
2013-11-24T02:30:00Z,3860.685954,18.8,2013-11-24,FALSE
2013-11-24T03:00:00Z,3833.34191,17.5,2013-11-24,FALSE
2013-11-24T03:30:00Z,3824.699112,18.4,2013-11-24,FALSE
2013-11-24T04:00:00Z,3817.033086,17.6,2013-11-24,FALSE
2013-11-24T04:30:00Z,3823.073338,17.4,2013-11-24,FALSE
2013-11-24T05:00:00Z,3874.768904,18.1,2013-11-24,FALSE
2013-11-24T05:30:00Z,3939.746116,17.2,2013-11-24,FALSE
2013-11-24T06:00:00Z,4014.336352,17.2,2013-11-24,FALSE
2013-11-24T06:30:00Z,4109.11372,17.3,2013-11-24,FALSE
2013-11-24T07:00:00Z,4167.87064,16.9,2013-11-24,FALSE
2013-11-24T07:30:00Z,4186.750682,17.3,2013-11-24,FALSE
2013-11-24T08:00:00Z,4187.465836,16.4,2013-11-24,FALSE
2013-11-24T08:30:00Z,4179.607642,16.2,2013-11-24,FALSE
2013-11-24T09:00:00Z,4197.560406,15.6,2013-11-24,FALSE
2013-11-24T09:30:00Z,4298.613864,15.4,2013-11-24,FALSE
2013-11-24T10:00:00Z,4253.261292,15.4,2013-11-24,FALSE
2013-11-24T10:30:00Z,4121.782268,15.6,2013-11-24,FALSE
2013-11-24T11:00:00Z,3921.006204,15.2,2013-11-24,FALSE
2013-11-24T11:30:00Z,3742.566356,14.8,2013-11-24,FALSE
2013-11-24T12:00:00Z,3663.00455,14.4,2013-11-24,FALSE
2013-11-24T12:30:00Z,3672.211206,14.3,2013-11-24,FALSE
2013-11-24T13:00:00Z,3987.086914,14.4,2013-11-25,FALSE
2013-11-24T13:30:00Z,4088.434462,14.2,2013-11-25,FALSE
2013-11-24T14:00:00Z,3852.08663,14,2013-11-25,FALSE
2013-11-24T14:30:00Z,3643.380334,14.1,2013-11-25,FALSE
2013-11-24T15:00:00Z,3521.682704,14.1,2013-11-25,FALSE
2013-11-24T15:30:00Z,3391.977516,13.9,2013-11-25,FALSE
2013-11-24T16:00:00Z,3263.927116,13.8,2013-11-25,FALSE
2013-11-24T16:30:00Z,3189.434456,13.8,2013-11-25,FALSE
2013-11-24T17:00:00Z,3178.793986,13.6,2013-11-25,FALSE
2013-11-24T17:30:00Z,3211.166986,13.8,2013-11-25,FALSE
2013-11-24T18:00:00Z,3351.732698,13.8,2013-11-25,FALSE
2013-11-24T18:30:00Z,3540.687586,13.9,2013-11-25,FALSE
2013-11-24T19:00:00Z,3872.957804,14.1,2013-11-25,FALSE
2013-11-24T19:30:00Z,4234.625778,14.1,2013-11-25,FALSE
2013-11-24T20:00:00Z,4675.09767,14.1,2013-11-25,FALSE
2013-11-24T20:30:00Z,4958.74902,14.7,2013-11-25,FALSE
2013-11-24T21:00:00Z,4836.589938,15.9,2013-11-25,FALSE
2013-11-24T21:30:00Z,4837.480888,16.2,2013-11-25,FALSE
2013-11-24T22:00:00Z,4857.206394,16.7,2013-11-25,FALSE
2013-11-24T22:30:00Z,4836.693044,17.3,2013-11-25,FALSE
2013-11-24T23:00:00Z,4826.63201,18.1,2013-11-25,FALSE
2013-11-24T23:30:00Z,4830.924014,18.8,2013-11-25,FALSE
2013-11-25T00:00:00Z,4829.863674,20,2013-11-25,FALSE
2013-11-25T00:30:00Z,4829.72546,19.4,2013-11-25,FALSE
2013-11-25T01:00:00Z,4809.905862,20.4,2013-11-25,FALSE
2013-11-25T01:30:00Z,4790.34128,20.9,2013-11-25,FALSE
2013-11-25T02:00:00Z,4795.693882,20.7,2013-11-25,FALSE
2013-11-25T02:30:00Z,4788.422912,21.1,2013-11-25,FALSE
2013-11-25T03:00:00Z,4783.945556,21.2,2013-11-25,FALSE
2013-11-25T03:30:00Z,4791.77004,21.5,2013-11-25,FALSE
2013-11-25T04:00:00Z,4780.94551,21.7,2013-11-25,FALSE
2013-11-25T04:30:00Z,4812.523676,22.3,2013-11-25,FALSE
2013-11-25T05:00:00Z,4872.193652,21.6,2013-11-25,FALSE
2013-11-25T05:30:00Z,4917.964288,21.6,2013-11-25,FALSE
2013-11-25T06:00:00Z,4942.867386,22.2,2013-11-25,FALSE
2013-11-25T06:30:00Z,4929.68337,21.5,2013-11-25,FALSE
2013-11-25T07:00:00Z,4836.108266,20.8,2013-11-25,FALSE
2013-11-25T07:30:00Z,4737.615906,20.4,2013-11-25,FALSE
2013-11-25T08:00:00Z,4639.606664,19.8,2013-11-25,FALSE
2013-11-25T08:30:00Z,4573.49751,18.8,2013-11-25,FALSE
2013-11-25T09:00:00Z,4565.515108,18.2,2013-11-25,FALSE
2013-11-25T09:30:00Z,4645.838058,17.5,2013-11-25,FALSE
2013-11-25T10:00:00Z,4566.971624,16.9,2013-11-25,FALSE
2013-11-25T10:30:00Z,4419.242842,16.4,2013-11-25,FALSE
2013-11-25T11:00:00Z,4190.801218,15.8,2013-11-25,FALSE
2013-11-25T11:30:00Z,3963.336868,15.3,2013-11-25,FALSE
2013-11-25T12:00:00Z,3888.696114,14.9,2013-11-25,FALSE
2013-11-25T12:30:00Z,3877.161474,14.5,2013-11-25,FALSE
2013-11-25T13:00:00Z,4185.601156,14,2013-11-26,FALSE
2013-11-25T13:30:00Z,4253.35343,13.8,2013-11-26,FALSE
2013-11-25T14:00:00Z,3991.669676,13.2,2013-11-26,FALSE
2013-11-25T14:30:00Z,3785.990548,12.6,2013-11-26,FALSE
2013-11-25T15:00:00Z,3648.168576,12.5,2013-11-26,FALSE
2013-11-25T15:30:00Z,3509.935394,11.9,2013-11-26,FALSE
2013-11-25T16:00:00Z,3391.405164,11.8,2013-11-26,FALSE
2013-11-25T16:30:00Z,3303.517204,11.5,2013-11-26,FALSE
2013-11-25T17:00:00Z,3316.738806,11.3,2013-11-26,FALSE
2013-11-25T17:30:00Z,3349.465696,11.3,2013-11-26,FALSE
2013-11-25T18:00:00Z,3484.099232,11.1,2013-11-26,FALSE
2013-11-25T18:30:00Z,3639.183734,10.4,2013-11-26,FALSE
2013-11-25T19:00:00Z,3952.09499,10.5,2013-11-26,FALSE
2013-11-25T19:30:00Z,4305.918384,10.5,2013-11-26,FALSE
2013-11-25T20:00:00Z,4710.345518,10.9,2013-11-26,FALSE
2013-11-25T20:30:00Z,4979.149846,12.4,2013-11-26,FALSE
2013-11-25T21:00:00Z,4830.646142,13.7,2013-11-26,FALSE
2013-11-25T21:30:00Z,4823.835086,15,2013-11-26,FALSE
2013-11-25T22:00:00Z,4850.561632,17,2013-11-26,FALSE
2013-11-25T22:30:00Z,4851.66981,18.4,2013-11-26,FALSE
2013-11-25T23:00:00Z,4867.0716,21.5,2013-11-26,FALSE
2013-11-25T23:30:00Z,4899.402446,22.5,2013-11-26,FALSE
2013-11-26T00:00:00Z,4958.551164,23.3,2013-11-26,FALSE
2013-11-26T00:30:00Z,5043.584338,24.8,2013-11-26,FALSE
2013-11-26T01:00:00Z,5083.346742,25.7,2013-11-26,FALSE
2013-11-26T01:30:00Z,5115.919502,26.4,2013-11-26,FALSE
2013-11-26T02:00:00Z,5170.345578,25.9,2013-11-26,FALSE
2013-11-26T02:30:00Z,5220.97204,26.8,2013-11-26,FALSE
2013-11-26T03:00:00Z,5277.17173,28.3,2013-11-26,FALSE
2013-11-26T03:30:00Z,5321.260904,28.4,2013-11-26,FALSE
2013-11-26T04:00:00Z,5323.35023,27.4,2013-11-26,FALSE
2013-11-26T04:30:00Z,5334.767776,27.8,2013-11-26,FALSE
2013-11-26T05:00:00Z,5385.874162,28,2013-11-26,FALSE
2013-11-26T05:30:00Z,5416.83143,27.6,2013-11-26,FALSE
2013-11-26T06:00:00Z,5414.127858,27.8,2013-11-26,FALSE
2013-11-26T06:30:00Z,5343.66439,27.2,2013-11-26,FALSE
2013-11-26T07:00:00Z,5212.498704,28.4,2013-11-26,FALSE
2013-11-26T07:30:00Z,5104.844696,27.3,2013-11-26,FALSE
2013-11-26T08:00:00Z,4961.114878,26.2,2013-11-26,FALSE
2013-11-26T08:30:00Z,4857.349572,25.3,2013-11-26,FALSE
2013-11-26T09:00:00Z,4791.76158,24.3,2013-11-26,FALSE
2013-11-26T09:30:00Z,4851.73398,23.9,2013-11-26,FALSE
2013-11-26T10:00:00Z,4779.25641,23.4,2013-11-26,FALSE
2013-11-26T10:30:00Z,4610.400166,23.2,2013-11-26,FALSE
2013-11-26T11:00:00Z,4357.642202,23.2,2013-11-26,FALSE
2013-11-26T11:30:00Z,4115.94205,22.6,2013-11-26,FALSE
2013-11-26T12:00:00Z,3988.889764,21.3,2013-11-26,FALSE
2013-11-26T12:30:00Z,3966.340564,20.5,2013-11-26,FALSE
2013-11-26T13:00:00Z,4252.252668,20.7,2013-11-27,FALSE
2013-11-26T13:30:00Z,4303.488004,19.8,2013-11-27,FALSE
2013-11-26T14:00:00Z,4015.316916,19.5,2013-11-27,FALSE
2013-11-26T14:30:00Z,3802.847464,19.5,2013-11-27,FALSE
2013-11-26T15:00:00Z,3684.660288,18.6,2013-11-27,FALSE
2013-11-26T15:30:00Z,3563.894394,18.4,2013-11-27,FALSE
2013-11-26T16:00:00Z,3448.887156,17.4,2013-11-27,FALSE
2013-11-26T16:30:00Z,3377.241258,16.9,2013-11-27,FALSE
2013-11-26T17:00:00Z,3354.640526,16.5,2013-11-27,FALSE
2013-11-26T17:30:00Z,3386.129526,16.3,2013-11-27,FALSE
2013-11-26T18:00:00Z,3514.01713,16.2,2013-11-27,FALSE
2013-11-26T18:30:00Z,3643.542698,15.9,2013-11-27,FALSE
