agency,sku,date,volume,price_regular,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,month,agency_num,sku_num
Agency_27,SKU_06,2017-10-01,70.632,1669.4887,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,38.14912913157183,10,27,6
Agency_27,SKU_06,2017-11-01,49.356,1676.354075,1588818,218862,0,0,0,0,0,0,1,0,0,0,1,0,39.3598253996549,11,27,6
Agency_27,SKU_06,2017-12-01,84.348,1673.518726,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,39.19551133842526,12,27,6
Agency_27,SKU_08,2013-01-01,187.227,1441.510699,1588818,218862,0,0,1,0,0,0,0,0,0,0,0,0,7.703243068333272,1,27,8
Agency_27,SKU_08,2013-02-01,263.1402,1443.005842,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,7.736749897371518,2,27,8
Agency_27,SKU_08,2013-03-01,351.45,1467.379301,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,1,7.974044197042956,3,27,8
Agency_27,SKU_08,2013-04-01,394.26300000000003,1535.538078,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,7.384978049368829,4,27,8
Agency_27,SKU_08,2013-05-01,432.4752,1538.835092,1588818,218862,0,0,0,0,1,0,0,0,0,0,0,0,7.8812480707321955,5,27,8
Agency_27,SKU_08,2013-06-01,368.1279,1479.739131,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,8.186046814761161,6,27,8
Agency_27,SKU_08,2013-07-01,408.5766,1566.8544980000001,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,7.686828557070012,7,27,8
Agency_27,SKU_08,2013-08-01,363.591,1522.793576,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,7.543051718258628,8,27,8
Agency_27,SKU_08,2013-09-01,314.0046,1556.2879779999998,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,8.018085197854043,9,27,8
Agency_27,SKU_08,2013-10-01,373.3677,1562.9202050000001,1588818,218862,0,0,0,0,0,0,0,0,0,0,1,0,8.416603392749662,10,27,8
Agency_27,SKU_08,2013-11-01,223.2666,1500.969079,1588818,218862,0,0,0,0,0,0,1,0,0,0,0,0,8.31839441244079,11,27,8
Agency_27,SKU_08,2013-12-01,343.4625,1582.826533,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,8.136823986384362,12,27,8
Agency_27,SKU_08,2014-01-01,165.8844,1549.1701460000002,1588818,218862,0,0,1,0,0,0,0,0,0,0,0,0,8.997091272374675,1,27,8
Agency_27,SKU_08,2014-02-01,262.1178,1545.482517,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,9.343462278713051,2,27,8
Agency_27,SKU_08,2014-03-01,371.5146,1545.0705130000001,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,1,8.112724496736284,3,27,8
Agency_27,SKU_08,2014-04-01,407.1069,1575.217158,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,0,8.482051463281486,4,27,8
Agency_27,SKU_08,2014-05-01,409.0878,1525.777401,1588818,218862,0,0,0,0,1,0,0,0,0,0,0,0,8.664905635209365,5,27,8
Agency_27,SKU_08,2014-06-01,381.7386,1556.612233,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,9.169775488973688,6,27,8
Agency_27,SKU_08,2014-07-01,404.6787,1549.622881,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,9.157825671005952,7,27,8
Agency_27,SKU_08,2014-08-01,388.3842,1550.449261,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,9.620726182538391,8,27,8
Agency_27,SKU_08,2014-09-01,310.7457,1550.3785619999999,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,9.376318375589099,9,27,8
Agency_27,SKU_08,2014-10-01,363.9105,1548.164497,1588818,218862,0,0,0,0,0,0,0,0,0,0,1,0,9.720202167896632,10,27,8
Agency_27,SKU_08,2014-11-01,196.0452,1548.334265,1588818,218862,0,0,0,0,0,0,1,1,0,0,0,0,10.33063025315144,11,27,8
Agency_27,SKU_08,2014-12-01,402.57,1551.145078,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,9.221303669700971,12,27,8
Agency_27,SKU_08,2015-01-01,198.8568,1556.6241949999999,1588818,218862,0,0,1,0,0,0,0,0,0,0,0,0,10.822506263305257,1,27,8
Agency_27,SKU_08,2015-02-01,281.16,1555.531467,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,10.633883242427522,2,27,8
Agency_27,SKU_08,2015-03-01,372.3453,1557.561566,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,1,11.313120639752611,3,27,8
Agency_27,SKU_08,2015-04-01,486.0873,1555.163217,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,0,12.167147404953058,4,27,8
Agency_27,SKU_08,2015-05-01,116.4897,1560.877834,1588818,218862,0,0,0,0,1,0,0,0,0,0,0,0,14.395467672455911,5,27,8
Agency_27,SKU_08,2015-06-01,298.0935,1576.8503210000001,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,11.631140733997416,6,27,8
Agency_27,SKU_08,2015-07-01,375.73199999999997,1611.958627,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,12.135138503154648,7,27,8
Agency_27,SKU_08,2015-08-01,121.7295,1625.5537880000002,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,12.641651203239052,8,27,8
Agency_27,SKU_08,2015-09-01,434.6478,1611.3953179999999,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,11.6243047815533,9,27,8
Agency_27,SKU_08,2015-10-01,312.5349,1613.201015,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,13.23400741847413,10,27,8
Agency_27,SKU_08,2015-11-01,332.8551,1617.334333,1588818,218862,0,0,0,0,0,0,1,0,0,0,1,0,12.479820522056523,11,27,8
Agency_27,SKU_08,2015-12-01,418.9284,1614.9627369999998,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,13.364649416056468,12,27,8
Agency_27,SKU_08,2016-01-01,274.0671,1616.944969,1588818,218862,0,0,1,0,0,0,0,0,0,0,0,0,11.986645601171354,1,27,8
Agency_27,SKU_08,2016-02-01,318.9888,1617.9046759999999,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,12.433649459333166,2,27,8
Agency_27,SKU_08,2016-03-01,435.8619,1618.48924,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,0,13.270187078908227,3,27,8
Agency_27,SKU_08,2016-04-01,312.0876,1619.31896,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,1,13.951987074862632,4,27,8
Agency_27,SKU_08,2016-05-01,475.0965,1601.016092,1588818,218862,0,0,0,0,1,0,0,0,0,0,0,0,13.282357376830165,5,27,8
Agency_27,SKU_08,2016-06-01,379.8216,1572.431165,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,11.42279929309338,6,27,8
Agency_27,SKU_08,2016-07-01,416.0529,1623.358639,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,15.058650758195153,7,27,8
Agency_27,SKU_08,2016-08-01,458.7027,1633.484575,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,14.27980469298279,8,27,8
Agency_27,SKU_08,2016-09-01,374.0706,1622.579163,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,11.953476133725008,9,27,8
Agency_27,SKU_08,2016-10-01,352.3044,1621.671098,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,17.006070487420132,10,27,8
Agency_27,SKU_08,2016-11-01,349.03125,1622.795874,1588818,218862,0,0,0,0,0,0,1,0,0,0,1,0,11.365957231907531,11,27,8
Agency_27,SKU_08,2016-12-01,345.33375,1623.840224,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,12.5651073907626,12,27,8
Agency_27,SKU_08,2017-01-01,328.95,1617.584323,1588818,218862,0,0,1,0,0,0,0,0,0,0,0,0,10.37960720889108,1,27,8
Agency_27,SKU_08,2017-02-01,139.23,1619.183872,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,9.830094700943267,2,27,8
Agency_27,SKU_08,2017-03-01,314.835,1625.218083,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,1,11.925072396576333,3,27,8
Agency_27,SKU_08,2017-04-01,424.4877,1643.818967,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,0,14.081379071957137,4,27,8
Agency_27,SKU_08,2017-05-01,149.7816,1632.195927,1588818,218862,0,0,0,0,1,0,0,0,0,0,0,0,16.12048741498912,5,27,8
Agency_27,SKU_08,2017-06-01,371.1312,1641.8231289999999,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,12.776736683431144,6,27,8
Agency_27,SKU_08,2017-07-01,448.2585,1654.2049029999998,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,13.445703950981457,7,27,8
Agency_27,SKU_08,2017-08-01,388.1925,1657.94401,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,15.600080547955297,8,27,8
Agency_27,SKU_08,2017-09-01,245.4399,1657.2303470000002,1588818,218862,0,0,0,0,0,1,0,0,0,0,0,0,16.290389654565022,9,27,8
Agency_27,SKU_08,2017-10-01,235.2159,1778.6321850000002,1588818,218862,0,0,0,0,0,0,0,0,0,0,0,0,12.782881638903888,10,27,8
Agency_27,SKU_08,2017-11-01,0.0,1544.894366,1588818,218862,0,0,0,0,0,0,1,0,0,0,1,0,0.0,11,27,8
Agency_27,SKU_08,2017-12-01,129.2058,1773.9909940000002,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,24.754673810931415,12,27,8
Agency_28,SKU_01,2013-01-01,8.1,1175.0625,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,0.2666524546566672,1,28,1
Agency_28,SKU_01,2013-02-01,12.527999999999999,1174.794181,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.08622199670224617,2,28,1
Agency_28,SKU_01,2013-03-01,9.072000000000001,1214.504465,68666,133669,1,1,0,0,0,0,0,0,0,0,0,1,0.0,3,28,1
Agency_28,SKU_01,2013-04-01,9.396,1281.9375,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,1.1494252254887622,4,28,1
Agency_28,SKU_01,2013-05-01,10.908,1281.9375,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,0.29701526010433427,5,28,1
Agency_28,SKU_01,2013-06-01,11.772,1281.9375,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.917431232021842,6,28,1
Agency_28,SKU_01,2013-07-01,9.828,1281.9375,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.3296542928184877,7,28,1
Agency_28,SKU_01,2013-08-01,9.504,1281.9375,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,1.1363636682755596,8,28,1
Agency_28,SKU_01,2013-09-01,6.587999999999999,1281.9375,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,0.32785287894300624,9,28,1
Agency_28,SKU_01,2013-10-01,12.095999999999998,1281.9375,68666,133669,0,0,0,0,0,0,0,0,0,0,1,0,0.4464503144654088,10,28,1
Agency_28,SKU_01,2013-11-01,11.124,1281.9375,68666,133669,0,0,0,0,0,0,1,0,0,0,0,0,0.1941653161718102,11,28,1
Agency_28,SKU_01,2013-12-01,16.2,1281.9375,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,1.533323582467944,12,28,1
Agency_28,SKU_01,2014-01-01,12.636,1243.708333,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,3.062079105648318,1,28,1
Agency_28,SKU_01,2014-02-01,22.572,1277.75,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,13.202057836039913,2,28,1
Agency_28,SKU_01,2014-03-01,75.27600000000001,1277.75,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,13.1712355312072,3,28,1
Agency_28,SKU_01,2014-04-01,114.48,1277.798231,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,15.077707287888709,4,28,1
Agency_28,SKU_01,2014-05-01,35.424,1354.205883,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,50.59400997300201,5,28,1
Agency_28,SKU_01,2014-06-01,61.992,1313.291667,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,28,1
Agency_28,SKU_01,2014-07-01,43.632,1291.4387880000002,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.8750129781606032,7,28,1
Agency_28,SKU_01,2014-08-01,27.971999999999998,1293.584218,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,4.059815531855847,8,28,1
Agency_28,SKU_01,2014-09-01,28.296,1293.225668,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,1.3737359564997436,9,28,1
Agency_28,SKU_01,2014-10-01,34.668,1292.52317,68666,133669,0,0,0,0,0,0,0,0,0,0,1,0,2.7495937268188393,10,28,1
Agency_28,SKU_01,2014-11-01,67.932,1291.452734,68666,133669,0,0,0,0,0,0,1,1,0,0,0,0,16.067807403007905,11,28,1
Agency_28,SKU_01,2014-12-01,111.456,1301.365384,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,34.503886419649845,12,28,1
Agency_28,SKU_01,2015-01-01,55.29600000000001,1300.35625,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,28,1
Agency_28,SKU_01,2015-02-01,72.9,1302.53711,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,4.63083619936172,2,28,1
Agency_28,SKU_01,2015-03-01,88.45200000000001,1299.019965,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,7.634628386947079,3,28,1
Agency_28,SKU_01,2015-04-01,76.248,1311.439312,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,28,1
Agency_28,SKU_01,2015-05-01,79.812,1321.547998,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,2.6595139982195337,5,28,1
Agency_28,SKU_01,2015-06-01,35.1,1332.389063,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,7.922270748930636,6,28,1
Agency_28,SKU_01,2015-07-01,31.86,1331.56405,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,2.5718141008688242,7,28,1
Agency_28,SKU_01,2015-08-01,30.131999999999998,1331.264098,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,3.7890452447249876,8,28,1
Agency_28,SKU_01,2015-09-01,32.184,1301.8208339999999,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,1.0919230687315917,9,28,1
Agency_28,SKU_01,2015-10-01,20.52,1401.84127,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.47025737799829503,10,28,1
Agency_28,SKU_01,2015-11-01,17.064,1404.0401789999999,68666,133669,0,0,0,0,0,0,1,0,0,0,1,0,2.4647462029646094,11,28,1
Agency_28,SKU_01,2015-12-01,19.44,1403.2641130000002,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,6.280431971682581,12,28,1
Agency_28,SKU_01,2016-01-01,11.448,1414.090278,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,33.56791029433837,1,28,1
Agency_28,SKU_01,2016-02-01,17.172,1403.1520269999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,16.514098368615336,2,28,1
Agency_28,SKU_01,2016-03-01,19.44,1414.8579550000002,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,28.689837984478096,3,28,1
Agency_28,SKU_01,2016-04-01,13.5,1441.5625,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,1.4545848688489051,4,28,1
Agency_28,SKU_01,2016-05-01,9.72,1455.85,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,20.245904454442424,5,28,1
Agency_28,SKU_01,2016-06-01,8.856,1448.7109369999998,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,14.847250994419742,6,28,1
Agency_28,SKU_01,2016-07-01,11.015999999999998,1448.8848679999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.761701929790601,7,28,1
Agency_28,SKU_01,2016-08-01,11.124,1457.990384,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,22.921434233547043,8,28,1
Agency_28,SKU_01,2016-09-01,8.856,1471.59375,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,50.36206493809857,9,28,1
Agency_28,SKU_01,2016-10-01,10.8,1436.705625,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,17.875225831318087,10,28,1
Agency_28,SKU_01,2016-11-01,10.152000000000001,1436.518617,68666,133669,0,0,0,0,0,0,1,0,0,0,1,0,20.753483837376542,11,28,1
Agency_28,SKU_01,2016-12-01,10.152000000000001,1438.202793,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,20.049957099478394,12,28,1
Agency_28,SKU_01,2017-01-01,18.035999999999998,1509.272829,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,28.03246993324094,1,28,1
Agency_28,SKU_01,2017-02-01,25.92,1521.8869789999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,32.17431890518856,2,28,1
Agency_28,SKU_01,2017-03-01,36.288000000000004,1521.329613,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,32.11641552395129,3,28,1
Agency_28,SKU_01,2017-04-01,36.828,1527.41459,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,32.99543511627711,4,28,1
Agency_28,SKU_01,2017-05-01,50.652,1584.079158,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,33.732738436799764,5,28,1
Agency_28,SKU_01,2017-06-01,61.452,1602.676516,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,37.1401037612758,6,28,1
Agency_28,SKU_01,2017-07-01,46.332,1598.237908,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,33.93722419453463,7,28,1
Agency_28,SKU_01,2017-08-01,63.504,1597.753508,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,33.72636362880074,8,28,1
Agency_28,SKU_01,2017-09-01,44.28,1598.519817,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,33.61356589300263,9,28,1
Agency_28,SKU_01,2017-10-01,54.756,1599.2834779999998,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,33.724584379155324,10,28,1
Agency_28,SKU_01,2017-11-01,42.443999999999996,1601.1488550000001,68666,133669,0,0,0,0,0,0,1,0,0,0,1,0,32.928815041372275,11,28,1
Agency_28,SKU_01,2017-12-01,58.211999999999996,1637.760784,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,33.352957119041626,12,28,1
Agency_28,SKU_02,2013-01-01,47.088,1124.625573,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,0.45294123860368596,1,28,2
Agency_28,SKU_02,2013-02-01,43.956,1124.966063,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,2.492758841561605,2,28,2
Agency_28,SKU_02,2013-03-01,46.44,1155.102035,68666,133669,1,1,0,0,0,0,0,0,0,0,0,1,1.6203768526821098,3,28,2
Agency_28,SKU_02,2013-04-01,53.028,1207.034496,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,1.4600531350514112,4,28,2
Agency_28,SKU_02,2013-05-01,54.864,1219.3089320000001,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,2.0078516081927624,5,28,2
Agency_28,SKU_02,2013-06-01,39.852,1230.527439,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,2.2685922406318646,6,28,2
Agency_28,SKU_02,2013-07-01,40.284,1230.935489,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.8829707240652968,7,28,2
Agency_28,SKU_02,2013-08-01,43.416000000000004,1231.42444,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,1.1915629187934584,8,28,2
Agency_28,SKU_02,2013-09-01,30.78,1231.125,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,5.897900375672658,9,28,2
Agency_28,SKU_02,2013-10-01,42.012,1277.541613,68666,133669,0,0,0,0,0,0,0,0,0,0,1,0,1.212387357279766,10,28,2
Agency_28,SKU_02,2013-11-01,36.72,1281.9375,68666,133669,0,0,0,0,0,0,1,0,0,0,0,0,2.428094583394276,11,28,2
Agency_28,SKU_02,2013-12-01,41.256,1281.9375,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,4.162292155428794,12,28,2
Agency_28,SKU_02,2014-01-01,39.42,1242.216096,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,3.040233267111039,1,28,2
Agency_28,SKU_02,2014-02-01,49.896,1277.75,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,12.096405634905107,2,28,2
Agency_28,SKU_02,2014-03-01,87.804,1277.75,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,13.930743650948935,3,28,2
Agency_28,SKU_02,2014-04-01,75.6,1277.75,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,15.840707650166308,4,28,2
Agency_28,SKU_02,2014-05-01,38.34,1332.140551,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,2.851186158359052,5,28,2
Agency_28,SKU_02,2014-06-01,66.744,1307.61,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,9.298835279632307,6,28,2
Agency_28,SKU_02,2014-07-01,49.248000000000005,1292.4566929999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,2.3764103792683136,7,28,2
Agency_28,SKU_02,2014-08-01,53.891999999999996,1294.752004,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,3.7147998111922598,8,28,2
Agency_28,SKU_02,2014-09-01,51.623999999999995,1296.2890949999999,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,2.5595977107251686,9,28,2
Agency_28,SKU_02,2014-10-01,47.303999999999995,1294.3433220000002,68666,133669,0,0,0,0,0,0,0,0,0,0,1,0,2.9331506838028867,10,28,2
Agency_28,SKU_02,2014-11-01,59.508,1294.093224,68666,133669,0,0,0,0,0,0,1,1,0,0,0,0,14.158887598039074,11,28,2
Agency_28,SKU_02,2014-12-01,100.98,1303.098721,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,8.575494488571445,12,28,2
Agency_28,SKU_02,2015-01-01,70.956,1303.292878,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,0.08275108520926024,1,28,2
Agency_28,SKU_02,2015-02-01,66.528,1305.815524,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,4.003492456565404,2,28,2
Agency_28,SKU_02,2015-03-01,86.616,1309.445884,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,5.435732233742314,3,28,2
Agency_28,SKU_02,2015-04-01,75.6,1308.993622,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,28,2
Agency_28,SKU_02,2015-05-01,70.956,1327.375,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,1.6135882474809304,5,28,2
Agency_28,SKU_02,2015-06-01,54.216,1330.1885960000002,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,6.571914633975706,6,28,2
Agency_28,SKU_02,2015-07-01,28.188000000000002,1332.704166,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,3.855465099521569,7,28,2
Agency_28,SKU_02,2015-08-01,29.7,1334.4956140000002,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,2.3037483733535895,8,28,2
Agency_28,SKU_02,2015-09-01,33.264,1312.415625,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,7.127124838977743,9,28,2
Agency_28,SKU_02,2015-10-01,24.084,1403.055147,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,4.451027326583051,10,28,2
Agency_28,SKU_02,2015-11-01,16.308,1402.010417,68666,133669,0,0,0,0,0,0,1,0,0,0,1,0,1.9746941010068113,11,28,2
Agency_28,SKU_02,2015-12-01,22.248,1424.0898439999999,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,10.004196757687152,12,28,2
Agency_28,SKU_02,2016-01-01,19.764,1412.603261,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,1.5856862728847971,1,28,2
Agency_28,SKU_02,2016-02-01,24.408,1405.7938589999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,12.972940864155532,2,28,2
Agency_28,SKU_02,2016-03-01,26.46,1408.446691,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,7.84708854841564,3,28,2
Agency_28,SKU_02,2016-04-01,21.708000000000002,1448.583333,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,0.9520795722147108,4,28,2
Agency_28,SKU_02,2016-05-01,18.684,1452.032738,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,10.12722310948336,5,28,2
Agency_28,SKU_02,2016-06-01,16.632,1452.29375,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,4.946628944729673,6,28,2
Agency_28,SKU_02,2016-07-01,15.552,1449.14423,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,7.9833256486830155,7,28,2
Agency_28,SKU_02,2016-08-01,16.416,1451.9953130000001,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,23.36181790416013,8,28,2
Agency_28,SKU_02,2016-09-01,16.416,1443.3365390000001,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,40.40817552530623,9,28,2
Agency_28,SKU_02,2016-10-01,17.496,1433.298611,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,19.94457768995912,10,28,2
Agency_28,SKU_02,2016-11-01,18.252,1432.914941,68666,133669,0,0,0,0,0,0,1,0,0,0,1,0,19.80647307661788,11,28,2
Agency_28,SKU_02,2016-12-01,19.332,1436.7304470000001,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,19.715266533917898,12,28,2
Agency_28,SKU_02,2017-01-01,13.824000000000002,1492.4790039999998,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,13.412628483449005,1,28,2
Agency_28,SKU_02,2017-02-01,10.584000000000001,1518.8176019999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,10.85594575562471,2,28,2
Agency_28,SKU_02,2017-03-01,15.876,1517.521684,68666,133669,0,0,0,0,0,0,0,0,0,0,0,1,13.900999453527414,3,28,2
Agency_28,SKU_02,2017-04-01,22.464000000000002,1518.006611,68666,133669,1,1,0,0,0,0,0,0,0,0,0,0,27.741499012483544,4,28,2
Agency_28,SKU_02,2017-05-01,19.332,1556.4783519999999,68666,133669,0,0,0,0,1,0,0,0,0,0,0,0,10.44066136809335,5,28,2
Agency_28,SKU_02,2017-06-01,15.552,1568.3984380000002,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,11.708107490476854,6,28,2
Agency_28,SKU_02,2017-07-01,15.012,1571.2153779999999,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,13.295909454878057,7,28,2
Agency_28,SKU_02,2017-08-01,12.96,1573.726042,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,12.238503771293631,8,28,2
Agency_28,SKU_02,2017-09-01,24.3,1579.362223,68666,133669,0,0,0,0,0,1,0,0,0,0,0,0,23.134496613827135,9,28,2
Agency_28,SKU_02,2017-10-01,20.736,1572.584643,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,22.710860212819718,10,28,2
Agency_28,SKU_02,2017-11-01,12.095999999999998,1576.907924,68666,133669,0,0,0,0,0,0,1,0,0,0,1,0,15.165691754111574,11,28,2
Agency_28,SKU_02,2017-12-01,15.552,1606.126736,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,14.371563328486925,12,28,2
Agency_28,SKU_03,2013-01-01,1.0152,1397.792553,68666,133669,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,28,3
Agency_28,SKU_03,2013-02-01,0.3384,1397.792553,68666,133669,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,28,3
